deaths_0-5_circ,deaths_25+_circ,deaths_5-25_circ,Population_0-5,Population_25+,Population_5-25,STATEFP,COUNTYFP,mort_0-5_circ,mort_5-25_circ,mort_25+_circ,deaths_0-5_resp,deaths_25+_resp,deaths_5-25_resp,mort_0-5_resp,mort_5-25_resp,mort_25+_resp,deaths_0-5_all,deaths_25+_all,deaths_5-25_all,mort_0-5_all,mort_5-25_all,mort_25+_all,deaths_0-5_circ_est,deaths_25+_circ_est,deaths_5-25_circ_est,mort_0-5_circ_est,mort_5-25_circ_est,mort_25+_circ_est,deaths_0-5_resp_est,deaths_25+_resp_est,deaths_5-25_resp_est,mort_0-5_resp_est,mort_5-25_resp_est,mort_25+_resp_est,deaths_0-5_all_est,deaths_25+_all_est,deaths_5-25_all_est,mort_0-5_all_est,mort_5-25_all_est,mort_25+_all_est
,76.0,,1528.0,17298.0,6256.0,18,135,,,0.004394,,10.0,,,,0.000578,,258.0,,,,0.014915,,76.0,,,,0.004394,,10.0,,,,0.000578,,258.0,,,,0.014915
,106.0,,1649.0,19653.0,7544.0,18,137,,,0.005394,,24.0,,,,0.001221,,278.0,,,,0.014145,,106.0,,,,0.005394,,24.0,,,,0.001221,,278.0,,,,0.014145
,44.0,,960.0,11501.0,4188.0,18,139,,,0.003826,,,,,,,,196.0,,,,0.017042,,44.0,,,,0.003826,,,,,,,,196.0,,,,0.017042
,786.0,,17478.0,175117.0,76546.0,18,141,,,0.004488,,270.0,,,,0.001542,26.0,2632.0,13.0,0.001488,0.00017,0.01503,,786.0,,,,0.004488,,270.0,,,,0.001542,26.0,2632.0,13.0,0.001488,0.00017,0.01503
,63.0,,1407.0,16480.0,5843.0,18,143,,,0.003823,,26.0,,,,0.001578,,323.0,,,,0.0196,,63.0,,,,0.003823,,26.0,,,,0.001578,,323.0,,,,0.0196
,127.0,,2526.0,30644.0,11154.0,18,145,,,0.004144,,41.0,,,,0.001338,,468.0,,,,0.015272,,127.0,,,,0.004144,,41.0,,,,0.001338,,468.0,,,,0.015272
,49.0,,1154.0,14453.0,5041.0,18,147,,,0.00339,,,,,,,,213.0,,,,0.014737,,49.0,,,,0.00339,,,,,,,,213.0,,,,0.014737
,67.0,,1338.0,15991.0,5680.0,18,149,,,0.00419,,,,,,,,252.0,,,,0.015759,,67.0,,,,0.00419,,,,,,,,252.0,,,,0.015759
,84.0,,1878.0,23485.0,8753.0,18,151,,,0.003577,,38.0,,,,0.001618,,318.0,,,,0.013541,,84.0,,,,0.003577,,38.0,,,,0.001618,,318.0,,,,0.013541
,60.0,,1183.0,14853.0,4766.0,18,153,,,0.00404,,,,,,,,217.0,,,,0.01461,,60.0,,,,0.00404,,,,,,,,217.0,,,,0.01461
,,,689.0,7145.0,2693.0,18,155,,,,,,,,,,,79.0,,,,0.011057,,,,,,,,,,,,,,79.0,,,,0.011057
,363.0,,11616.0,103673.0,72770.0,18,157,,,0.003501,,103.0,,,,0.000994,,1193.0,,,,0.011507,,363.0,,,,0.003501,,103.0,,,,0.000994,,1193.0,,,,0.011507
,44.0,,748.0,10787.0,3647.0,18,159,,,0.004079,,11.0,,,,0.00102,,189.0,,,,0.017521,,44.0,,,,0.004079,,11.0,,,,0.00102,,189.0,,,,0.017521
,,,381.0,5058.0,1773.0,18,161,,,,,,,,,,,62.0,,,,0.012258,,,,,,,,,,,,,,62.0,,,,0.012258
,521.0,,11034.0,123838.0,46849.0,18,163,,,0.004207,,212.0,,,,0.001712,14.0,1899.0,12.0,0.001269,0.000256,0.015335,,521.0,,,,0.004207,,212.0,,,,0.001712,14.0,1899.0,12.0,0.001269,0.000256,0.015335
,68.0,,824.0,11013.0,3808.0,18,165,,,0.006175,,,,,,,,188.0,,,,0.017071,,68.0,,,,0.006175,,,,,,,,188.0,,,,0.017071
,347.0,,6275.0,69320.0,32336.0,18,167,,,0.005006,,147.0,,,,0.002121,10.0,1127.0,,0.001594,,0.016258,,347.0,,,,0.005006,,147.0,,,,0.002121,10.0,1127.0,,0.001594,,0.016258
,132.0,,1651.0,21937.0,8174.0,18,169,,,0.006017,,39.0,,,,0.001778,,434.0,,,,0.019784,,132.0,,,,0.006017,,39.0,,,,0.001778,,434.0,,,,0.019784
,16.0,,469.0,5793.0,1904.0,18,171,,,0.002762,,,,,,,,93.0,,,,0.016054,,16.0,,,,0.002762,,,,,,,,93.0,,,,0.016054
,169.0,,3539.0,42593.0,16366.0,18,173,,,0.003968,,54.0,,,,0.001268,,545.0,,,,0.012796,,169.0,,,,0.003968,,54.0,,,,0.001268,,545.0,,,,0.012796
,88.0,,1582.0,19170.0,6918.0,18,175,,,0.004591,,25.0,,,,0.001304,,314.0,,,,0.01638,,88.0,,,,0.004591,,25.0,,,,0.001304,,314.0,,,,0.01638
,256.0,,3793.0,45873.0,16902.0,18,177,,,0.005581,,79.0,,,,0.001722,,840.0,,,,0.018311,,256.0,,,,0.005581,,79.0,,,,0.001722,,840.0,,,,0.018311
,80.0,,1784.0,18925.0,7240.0,18,179,,,0.004227,,23.0,,,,0.001215,,269.0,,,,0.014214,,80.0,,,,0.004227,,23.0,,,,0.001215,,269.0,,,,0.014214
,75.0,,1438.0,16596.0,5965.0,18,181,,,0.004519,,23.0,,,,0.001386,,284.0,,,,0.017113,,75.0,,,,0.004519,,23.0,,,,0.001386,,284.0,,,,0.017113
,87.0,,1990.0,23123.0,8336.0,18,183,,,0.003762,,,,,,,,285.0,,,,0.012325,,87.0,,,,0.003762,,,,,,,,285.0,,,,0.012325
,26.0,,364.0,5127.0,1601.0,19,1,,,0.005071,,,,,,,,89.0,,,,0.017359,,26.0,,,,0.005071,,,,,,,,89.0,,,,0.017359
,,,245.0,2647.0,801.0,19,3,,,,,,,,,,,28.0,,,,0.010578,,,,,,,,,,,,,,28.0,,,,0.010578
,38.0,,885.0,9758.0,3241.0,19,5,,,0.003894,,,,,,,,142.0,,,,0.014552,,38.0,,,,0.003894,,,,,,,,142.0,,,,0.014552
,45.0,,746.0,8827.0,2889.0,19,7,,,0.005098,,,,,,,,143.0,,,,0.0162,,45.0,,,,0.005098,,,,,,,,143.0,,,,0.0162
,12.0,,302.0,4119.0,1257.0,19,9,,,0.002913,,,,,,,,73.0,,,,0.017723,,12.0,,,,0.002913,,,,,,,,73.0,,,,0.017723
,48.0,,1492.0,17667.0,6540.0,19,11,,,0.002717,,10.0,,,,0.000566,,197.0,,,,0.011151,,48.0,,,,0.002717,,10.0,,,,0.000566,,197.0,,,,0.011151
,376.0,,8587.0,83620.0,40697.0,19,13,,,0.004497,,124.0,,,,0.001483,13.0,1209.0,13.0,0.001514,0.000319,0.014458,,376.0,,,,0.004497,,124.0,,,,0.001483,13.0,1209.0,13.0,0.001514,0.000319,0.014458
,79.0,,1460.0,18718.0,6354.0,19,15,,,0.004221,,27.0,,,,0.001442,,279.0,,,,0.014905,,79.0,,,,0.004221,,27.0,,,,0.001442,,279.0,,,,0.014905
,68.0,,1420.0,16363.0,7015.0,19,17,,,0.004156,,,,,,,,200.0,,,,0.012223,,68.0,,,,0.004156,,,,,,,,200.0,,,,0.012223
,66.0,,1458.0,13929.0,5605.0,19,19,,,0.004738,,,,,,,,178.0,,,,0.012779,,66.0,,,,0.004738,,,,,,,,178.0,,,,0.012779
,56.0,,1571.0,12706.0,6055.0,19,21,,,0.004407,,11.0,,,,0.000866,,176.0,,,,0.013852,,56.0,,,,0.004407,,11.0,,,,0.000866,,176.0,,,,0.013852
,61.0,,802.0,10429.0,3560.0,19,23,,,0.005849,,,,,,,,178.0,,,,0.017068,,61.0,,,,0.005849,,,,,,,,178.0,,,,0.017068
,32.0,,607.0,6962.0,2277.0,19,25,,,0.004596,,,,,,,,132.0,,,,0.01896,,32.0,,,,0.004596,,,,,,,,132.0,,,,0.01896
,44.0,,1372.0,13891.0,5174.0,19,27,,,0.003168,,13.0,,,,0.000936,,210.0,,,,0.015118,,44.0,,,,0.003168,,13.0,,,,0.000936,,210.0,,,,0.015118
,62.0,,745.0,9245.0,3167.0,19,29,,,0.006706,,14.0,,,,0.001514,,179.0,,,,0.019362,,62.0,,,,0.006706,,14.0,,,,0.001514,,179.0,,,,0.019362
,60.0,,946.0,13007.0,4501.0,19,31,,,0.004613,,11.0,,,,0.000846,,193.0,,,,0.014838,,60.0,,,,0.004613,,11.0,,,,0.000846,,193.0,,,,0.014838
,153.0,,2415.0,30639.0,10016.0,19,33,,,0.004994,,25.0,,,,0.000816,,529.0,,,,0.017266,,153.0,,,,0.004994,,25.0,,,,0.000816,,529.0,,,,0.017266
,33.0,,674.0,8348.0,2486.0,19,35,,,0.003953,,15.0,,,,0.001797,,165.0,,,,0.019765,,33.0,,,,0.003953,,15.0,,,,0.001797,,165.0,,,,0.019765
,56.0,,714.0,8284.0,3025.0,19,37,,,0.00676,,,,,,,,127.0,,,,0.015331,,56.0,,,,0.00676,,,,,,,,127.0,,,,0.015331
,20.0,,659.0,6272.0,2378.0,19,39,,,0.003189,,,,,,,,97.0,,,,0.015466,,20.0,,,,0.003189,,,,,,,,97.0,,,,0.015466
,36.0,,1027.0,11399.0,3907.0,19,41,,,0.003158,,12.0,,,,0.001053,,161.0,,,,0.014124,,36.0,,,,0.003158,,12.0,,,,0.001053,,161.0,,,,0.014124
,41.0,,998.0,12523.0,4069.0,19,43,,,0.003274,,,,,,,,188.0,,,,0.015012,,41.0,,,,0.003274,,,,,,,,188.0,,,,0.015012
,173.0,,2834.0,32758.0,11717.0,19,45,,,0.005281,,42.0,,,,0.001282,,564.0,,,,0.017217,,173.0,,,,0.005281,,42.0,,,,0.001282,,564.0,,,,0.017217
,36.0,,1184.0,11067.0,4689.0,19,47,,,0.003253,,,,,,,,152.0,,,,0.013735,,36.0,,,,0.003253,,,,,,,,152.0,,,,0.013735
,122.0,,6815.0,54986.0,22715.0,19,49,,,0.002219,,31.0,,,,0.000564,,470.0,,,,0.008548,,122.0,,,,0.002219,,31.0,,,,0.000564,,470.0,,,,0.008548
,20.0,,745.0,5603.0,2512.0,19,51,,,0.00357,,,,,,,,77.0,,,,0.013743,,20.0,,,,0.00357,,,,,,,,77.0,,,,0.013743
,15.0,,497.0,4917.0,2727.0,19,53,,,0.003051,,,,,,,,76.0,,,,0.015457,,15.0,,,,0.003051,,,,,,,,76.0,,,,0.015457
,42.0,,1080.0,11856.0,4391.0,19,55,,,0.003543,,11.0,,,,0.000928,,161.0,,,,0.01358,,42.0,,,,0.003543,,11.0,,,,0.000928,,161.0,,,,0.01358
,119.0,,2387.0,27799.0,9553.0,19,57,,,0.004281,,39.0,,,,0.001403,,468.0,,,,0.016835,,119.0,,,,0.004281,,39.0,,,,0.001403,,468.0,,,,0.016835
,62.0,,860.0,12822.0,3561.0,19,59,,,0.004835,,11.0,,,,0.000858,,181.0,,,,0.014116,,62.0,,,,0.004835,,11.0,,,,0.000858,,181.0,,,,0.014116
,241.0,,6135.0,64809.0,26059.0,19,61,,,0.003719,,80.0,,,,0.001234,,858.0,,,,0.013239,,241.0,,,,0.003719,,80.0,,,,0.001234,,858.0,,,,0.013239
,19.0,,532.0,6736.0,2390.0,19,63,,,0.002821,,,,,,,,113.0,,,,0.016776,,19.0,,,,0.002821,,,,,,,,113.0,,,,0.016776
,80.0,,1055.0,13854.0,5145.0,19,65,,,0.005775,,11.0,,,,0.000794,,234.0,,,,0.01689,,80.0,,,,0.005775,,11.0,,,,0.000794,,234.0,,,,0.01689
,38.0,,936.0,10981.0,3956.0,19,67,,,0.003461,,,,,,,,159.0,,,,0.01448,,38.0,,,,0.003461,,,,,,,,159.0,,,,0.01448
,32.0,,579.0,7054.0,2537.0,19,69,,,0.004536,,,,,,,,120.0,,,,0.017012,,32.0,,,,0.004536,,,,,,,,120.0,,,,0.017012
,11.0,,368.0,4927.0,1655.0,19,71,,,0.002233,,,,,,,,66.0,,,,0.013396,,11.0,,,,0.002233,,,,,,,,66.0,,,,0.013396
,39.0,,512.0,6302.0,2197.0,19,73,,,0.006189,,,,,,,,126.0,,,,0.019994,,39.0,,,,0.006189,,,,,,,,126.0,,,,0.019994
,28.0,,669.0,8597.0,3047.0,19,75,,,0.003257,,11.0,,,,0.00128,,135.0,,,,0.015703,,28.0,,,,0.003257,,11.0,,,,0.00128,,135.0,,,,0.015703
,,,598.0,7475.0,2552.0,19,77,,,,,,,,,,,90.0,,,,0.01204,,,,,,,,,,,,,,90.0,,,,0.01204
,39.0,,953.0,10518.0,3605.0,19,79,,,0.003708,,,,,,,,150.0,,,,0.014261,,39.0,,,,0.003708,,,,,,,,150.0,,,,0.014261
,21.0,,576.0,7610.0,2649.0,19,81,,,0.00276,,,,,,,,100.0,,,,0.013141,,21.0,,,,0.00276,,,,,,,,100.0,,,,0.013141
,54.0,,914.0,12139.0,4173.0,19,83,,,0.004448,,,,,,,,197.0,,,,0.016229,,54.0,,,,0.004448,,,,,,,,197.0,,,,0.016229
,43.0,,811.0,9914.0,3424.0,19,85,,,0.004337,,15.0,,,,0.001513,,162.0,,,,0.016341,,43.0,,,,0.004337,,15.0,,,,0.001513,,162.0,,,,0.016341
,81.0,,1114.0,13624.0,5035.0,19,87,,,0.005945,,,,,,,,207.0,,,,0.015194,,81.0,,,,0.005945,,,,,,,,207.0,,,,0.015194
,39.0,,613.0,6384.0,2335.0,19,89,,,0.006109,,,,,,,,87.0,,,,0.013628,,39.0,,,,0.006109,,,,,,,,87.0,,,,0.013628
,38.0,,553.0,6638.0,2296.0,19,91,,,0.005725,,,,,,,,103.0,,,,0.015517,,38.0,,,,0.005725,,,,,,,,103.0,,,,0.015517
,16.0,,391.0,4831.0,1763.0,19,93,,,0.003312,,,,,,,,95.0,,,,0.019665,,16.0,,,,0.003312,,,,,,,,95.0,,,,0.019665
,42.0,,995.0,11320.0,3996.0,19,95,,,0.00371,,,,,,,,159.0,,,,0.014046,,42.0,,,,0.00371,,,,,,,,159.0,,,,0.014046
,60.0,,1084.0,13690.0,4698.0,19,97,,,0.004383,,,,,,,,172.0,,,,0.012564,,60.0,,,,0.004383,,,,,,,,172.0,,,,0.012564
,103.0,,2147.0,25809.0,8752.0,19,99,,,0.003991,,22.0,,,,0.000852,,346.0,,,,0.013406,,103.0,,,,0.003991,,22.0,,,,0.000852,,346.0,,,,0.013406
,49.0,,775.0,12845.0,4470.0,19,101,,,0.003815,,,,,,,,155.0,,,,0.012067,,49.0,,,,0.003815,,,,,,,,155.0,,,,0.012067
,255.0,,8868.0,86010.0,51669.0,19,103,,,0.002965,,36.0,,,,0.000419,17.0,744.0,16.0,0.001917,0.00031,0.00865,,255.0,,,,0.002965,,36.0,,,,0.000419,17.0,744.0,16.0,0.001917,0.00031,0.00865
,50.0,,1100.0,14534.0,4805.0,19,105,,,0.00344,,,,,,,,172.0,,,,0.011834,,50.0,,,,0.00344,,,,,,,,172.0,,,,0.011834
,34.0,,636.0,7035.0,2448.0,19,107,,,0.004833,,,,,,,,115.0,,,,0.016347,,34.0,,,,0.004833,,,,,,,,115.0,,,,0.016347
,66.0,,854.0,10622.0,3638.0,19,109,,,0.006214,,,,,,,,169.0,,,,0.01591,,66.0,,,,0.006214,,,,,,,,169.0,,,,0.01591
,110.0,,2088.0,24558.0,7969.0,19,111,,,0.004479,,31.0,,,,0.001262,,420.0,,,,0.017102,,110.0,,,,0.004479,,31.0,,,,0.001262,,420.0,,,,0.017102
,497.0,,14380.0,148618.0,58663.0,19,113,,,0.003344,,189.0,,,,0.001272,17.0,1766.0,12.0,0.001182,0.000205,0.011883,,497.0,,,,0.003344,,189.0,,,,0.001272,17.0,1766.0,12.0,0.001182,0.000205,0.011883
,14.0,,701.0,7674.0,2767.0,19,115,,,0.001824,,,,,,,,94.0,,,,0.012249,,14.0,,,,0.001824,,,,,,,,94.0,,,,0.012249
,30.0,,483.0,6008.0,2156.0,19,117,,,0.004993,,,,,,,,100.0,,,,0.016644,,30.0,,,,0.004993,,,,,,,,100.0,,,,0.016644
,21.0,,847.0,7561.0,3346.0,19,119,,,0.002777,,,,,,,,80.0,,,,0.010581,,21.0,,,,0.002777,,,,,,,,80.0,,,,0.010581
,31.0,,926.0,10743.0,4179.0,19,121,,,0.002886,,,,,,,,143.0,,,,0.013311,,31.0,,,,0.002886,,,,,,,,143.0,,,,0.013311
,89.0,,1431.0,14785.0,5965.0,19,123,,,0.00602,,,,,,,,234.0,,,,0.015827,,89.0,,,,0.00602,,,,,,,,234.0,,,,0.015827
,121.0,,1960.0,21644.0,9585.0,19,125,,,0.00559,,12.0,,,,0.000554,,318.0,,,,0.014692,,121.0,,,,0.00559,,12.0,,,,0.000554,,318.0,,,,0.014692
,124.0,,2764.0,26699.0,10849.0,19,127,,,0.004644,,39.0,,,,0.001461,,454.0,,,,0.017004,,124.0,,,,0.004644,,39.0,,,,0.001461,,454.0,,,,0.017004
,10.0,,876.0,10310.0,3786.0,19,129,,,0.00097,,,,,,,,110.0,,,,0.010669,,10.0,,,,0.00097,,,,,,,,110.0,,,,0.010669
,44.0,,647.0,7381.0,2735.0,19,131,,,0.005961,,,,,,,,113.0,,,,0.01531,,44.0,,,,0.005961,,,,,,,,113.0,,,,0.01531
,38.0,,459.0,6337.0,2102.0,19,133,,,0.005997,,,,,,,,134.0,,,,0.021146,,38.0,,,,0.005997,,,,,,,,134.0,,,,0.021146
,11.0,,436.0,5430.0,2004.0,19,135,,,0.002026,,,,,,,,103.0,,,,0.018969,,11.0,,,,0.002026,,,,,,,,103.0,,,,0.018969
,25.0,,603.0,7176.0,2446.0,19,137,,,0.003484,,,,,,,,116.0,,,,0.016165,,25.0,,,,0.003484,,,,,,,,116.0,,,,0.016165
,115.0,,2827.0,28454.0,11659.0,19,139,,,0.004042,,31.0,,,,0.001089,,408.0,,,,0.014339,,115.0,,,,0.004042,,31.0,,,,0.001089,,408.0,,,,0.014339
,62.0,,839.0,9666.0,3515.0,19,141,,,0.006414,,,,,,,,189.0,,,,0.019553,,62.0,,,,0.006414,,,,,,,,189.0,,,,0.019553
,16.0,,397.0,4211.0,1456.0,19,143,,,0.0038,,,,,,,,68.0,,,,0.016148,,16.0,,,,0.0038,,,,,,,,68.0,,,,0.016148
,58.0,,808.0,11121.0,3462.0,19,145,,,0.005215,,21.0,,,,0.001888,,201.0,,,,0.018074,,58.0,,,,0.005215,,21.0,,,,0.001888,,201.0,,,,0.018074
,26.0,,530.0,6242.0,2275.0,19,147,,,0.004165,,,,,,,,110.0,,,,0.017623,,26.0,,,,0.004165,,,,,,,,110.0,,,,0.017623
,56.0,,1624.0,16926.0,6650.0,19,149,,,0.003309,,11.0,,,,0.00065,,229.0,,,,0.013529,,56.0,,,,0.003309,,11.0,,,,0.00065,,229.0,,,,0.013529
,19.0,,391.0,4837.0,1658.0,19,151,,,0.003928,,,,,,,,93.0,,,,0.019227,,19.0,,,,0.003928,,,,,,,,93.0,,,,0.019227
,969.0,,34861.0,313047.0,126137.0,19,153,,,0.003095,,414.0,,,,0.001322,59.0,3373.0,41.0,0.001692,0.000325,0.010775,,969.0,,,,0.003095,,414.0,,,,0.001322,59.0,3373.0,41.0,0.001692,0.000325,0.010775
,274.0,,5933.0,63212.0,24437.0,19,155,,,0.004335,,92.0,,,,0.001455,,915.0,,,,0.014475,,274.0,,,,0.004335,,92.0,,,,0.001455,,915.0,,,,0.014475
,42.0,,921.0,12116.0,5496.0,19,157,,,0.003466,,15.0,,,,0.001238,,199.0,,,,0.016425,,42.0,,,,0.003466,,15.0,,,,0.001238,,199.0,,,,0.016425
,13.0,,276.0,3541.0,1251.0,19,159,,,0.003671,,,,,,,,68.0,,,,0.019204,,13.0,,,,0.003671,,,,,,,,68.0,,,,0.019204
,42.0,,598.0,6988.0,2290.0,19,161,,,0.00601,,,,,,,,123.0,,,,0.017602,,42.0,,,,0.00601,,,,,,,,123.0,,,,0.017602
,405.0,,11321.0,116597.0,44556.0,19,163,,,0.003474,,167.0,,,,0.001432,11.0,1485.0,10.0,0.000972,0.000224,0.012736,,405.0,,,,0.003474,,167.0,,,,0.001432,11.0,1485.0,10.0,0.000972,0.000224,0.012736
,32.0,,645.0,8285.0,2870.0,19,165,,,0.003862,,,,,,,,136.0,,,,0.016415,,32.0,,,,0.003862,,,,,,,,136.0,,,,0.016415
,57.0,,2548.0,20680.0,11670.0,19,167,,,0.002756,,17.0,,,,0.000822,,235.0,,,,0.011364,,57.0,,,,0.002756,,17.0,,,,0.000822,,235.0,,,,0.011364
,144.0,,4449.0,50005.0,42636.0,19,169,,,0.00288,,70.0,,,,0.0014,,523.0,,,,0.010459,,144.0,,,,0.00288,,70.0,,,,0.0014,,523.0,,,,0.010459
,35.0,,1124.0,11812.0,4383.0,19,171,,,0.002963,,,,,,,,183.0,,,,0.015493,,35.0,,,,0.002963,,,,,,,,183.0,,,,0.015493
,26.0,,411.0,4309.0,1496.0,19,173,,,0.006034,,,,,,,,53.0,,,,0.0123,,26.0,,,,0.006034,,,,,,,,53.0,,,,0.0123
,40.0,,676.0,8486.0,3258.0,19,175,,,0.004714,,,,,,,,134.0,,,,0.015791,,40.0,,,,0.004714,,,,,,,,134.0,,,,0.015791
,13.0,,442.0,5098.0,1731.0,19,177,,,0.00255,,,,,,,,87.0,,,,0.017066,,13.0,,,,0.00255,,,,,,,,87.0,,,,0.017066
,115.0,,2125.0,23904.0,8953.0,19,179,,,0.004811,,45.0,,,,0.001883,,371.0,,,,0.01552,,115.0,,,,0.004811,,45.0,,,,0.001883,,371.0,,,,0.01552
,127.0,,3024.0,32570.0,14097.0,19,181,,,0.003899,,34.0,,,,0.001044,,398.0,,,,0.01222,,127.0,,,,0.003899,,34.0,,,,0.001044,,398.0,,,,0.01222
,51.0,,1602.0,15030.0,5649.0,19,183,,,0.003393,,11.0,,,,0.000732,,231.0,,,,0.015369,,51.0,,,,0.003393,,11.0,,,,0.000732,,231.0,,,,0.015369
,19.0,,433.0,4355.0,1664.0,19,185,,,0.004363,,,,,,,,63.0,,,,0.014466,,19.0,,,,0.004363,,,,,,,,63.0,,,,0.014466
,118.0,,2157.0,24592.0,10020.0,19,187,,,0.004798,,52.0,,,,0.002115,,416.0,,,,0.016916,,118.0,,,,0.004798,,52.0,,,,0.002115,,416.0,,,,0.016916
,35.0,,615.0,7266.0,2750.0,19,189,,,0.004817,,,,,,,,117.0,,,,0.016102,,35.0,,,,0.004817,,,,,,,,117.0,,,,0.016102
,66.0,,873.0,13383.0,6305.0,19,191,,,0.004932,,,,,,,,189.0,,,,0.014122,,66.0,,,,0.004932,,,,,,,,189.0,,,,0.014122
,193.0,,7531.0,65436.0,29812.0,19,193,,,0.002949,,122.0,,,,0.001864,12.0,897.0,,0.001593,,0.013708,,193.0,,,,0.002949,,122.0,,,,0.001864,12.0,897.0,,0.001593,,0.013708
,21.0,,407.0,5365.0,1800.0,19,195,,,0.003914,,,,,,,,87.0,,,,0.016216,,21.0,,,,0.003914,,,,,,,,87.0,,,,0.016216
,51.0,,767.0,8861.0,3151.0,19,197,,,0.005756,,,,,,,,150.0,,,,0.016928,,51.0,,,,0.005756,,,,,,,,150.0,,,,0.016928
,51.0,,746.0,8649.0,3319.0,20,1,,,0.005897,,,,,,,,143.0,,,,0.016534,,51.0,,,,0.005897,,,,,,,,143.0,,,,0.016534
,20.0,,491.0,5350.0,1986.0,20,3,,,0.003738,,,,,,,,106.0,,,,0.019813,,20.0,,,,0.003738,,,,,,,,106.0,,,,0.019813
,33.0,,991.0,10295.0,5094.0,20,5,,,0.003205,,14.0,,,,0.00136,,177.0,,,,0.017193,,33.0,,,,0.003205,,14.0,,,,0.00136,,177.0,,,,0.017193
,13.0,,297.0,3296.0,1095.0,20,7,,,0.003944,,,,,,,,32.0,,,,0.009709,,13.0,,,,0.003944,,,,,,,,32.0,,,,0.009709
,89.0,,1727.0,17910.0,7138.0,20,9,,,0.004969,,14.0,,,,0.000782,,275.0,,,,0.015355,,89.0,,,,0.004969,,14.0,,,,0.000782,,275.0,,,,0.015355
,49.0,,1037.0,9579.0,4001.0,20,11,,,0.005115,,12.0,,,,0.001253,,179.0,,,,0.018687,,49.0,,,,0.005115,,12.0,,,,0.001253,,179.0,,,,0.018687
,18.0,,640.0,6583.0,2461.0,20,13,,,0.002734,,,,,,,,104.0,,,,0.015798,,18.0,,,,0.002734,,,,,,,,104.0,,,,0.015798
,168.0,,3997.0,44022.0,19006.0,20,15,,,0.003816,,78.0,,,,0.001772,,623.0,,,,0.014152,,168.0,,,,0.003816,,78.0,,,,0.001772,,623.0,,,,0.014152
,,,148.0,1873.0,648.0,20,17,,,,,,,,,,,32.0,,,,0.017085,,,,,,,,,,,,,,32.0,,,,0.017085
,,,183.0,2440.0,751.0,20,19,,,,,,,,,,,38.0,,,,0.015574,,,,,,,,,,,,,,38.0,,,,0.015574
,75.0,,1155.0,13979.0,5112.0,20,21,,,0.005365,,,,,,,,236.0,,,,0.016882,,75.0,,,,0.005365,,,,,,,,236.0,,,,0.016882
,10.0,,147.0,1906.0,608.0,20,23,,,0.005247,,,,,,,,21.0,,,,0.011018,,10.0,,,,0.005247,,,,,,,,21.0,,,,0.011018
,,,107.0,1389.0,576.0,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.0,,527.0,5686.0,1930.0,20,27,,,0.002462,,,,,,,,90.0,,,,0.015828,,14.0,,,,0.002462,,,,,,,,90.0,,,,0.015828
,40.0,,563.0,6196.0,2391.0,20,29,,,0.006456,,,,,,,,140.0,,,,0.022595,,40.0,,,,0.006456,,,,,,,,140.0,,,,0.022595
,13.0,,469.0,5919.0,2045.0,20,31,,,0.002196,,,,,,,,89.0,,,,0.015036,,13.0,,,,0.002196,,,,,,,,89.0,,,,0.015036
,,,124.0,1287.0,451.0,20,33,,,,,,,,,,,11.0,,,,0.008547,,,,,,,,,,,,,,11.0,,,,0.008547
,117.0,,2301.0,23506.0,9946.0,20,35,,,0.004977,,37.0,,,,0.001574,,423.0,,,,0.017995,,117.0,,,,0.004977,,37.0,,,,0.001574,,423.0,,,,0.017995
,114.0,,2484.0,23427.0,13253.0,20,37,,,0.004866,,27.0,,,,0.001153,,414.0,,,,0.017672,,114.0,,,,0.004866,,27.0,,,,0.001153,,414.0,,,,0.017672
,,,176.0,2096.0,560.0,20,39,,,,,,,,,,,34.0,,,,0.016221,,,,,,,,,,,,,,34.0,,,,0.016221
,67.0,,1133.0,13147.0,4784.0,20,41,,,0.005096,,17.0,,,,0.001293,,220.0,,,,0.016734,,67.0,,,,0.005096,,17.0,,,,0.001293,,220.0,,,,0.016734
,,,377.0,5158.0,2129.0,20,43,,,,,,,,,,,66.0,,,,0.012796,,,,,,,,,,,,,,66.0,,,,0.012796
,177.0,,6307.0,68375.0,44758.0,20,45,,,0.002589,,52.0,,,,0.000761,,629.0,,,,0.009199,,177.0,,,,0.002589,,52.0,,,,0.000761,,629.0,,,,0.009199
,,,183.0,2038.0,717.0,20,47,,,,,,,,,,,15.0,,,,0.00736,,,,,,,,,,,,,,15.0,,,,0.00736
,,,133.0,1879.0,535.0,20,49,,,,,,,,,,,21.0,,,,0.011176,,,,,,,,,,,,,,21.0,,,,0.011176
,64.0,,1719.0,17668.0,9506.0,20,51,,,0.003622,,,,,,,,249.0,,,,0.014093,,64.0,,,,0.003622,,,,,,,,249.0,,,,0.014093
,17.0,,291.0,4626.0,1411.0,20,53,,,0.003675,,,,,,,,78.0,,,,0.016861,,17.0,,,,0.003675,,,,,,,,78.0,,,,0.016861
,46.0,,3229.0,21442.0,12051.0,20,55,,,0.002145,,13.0,,,,0.000606,,197.0,,,,0.009188,,46.0,,,,0.002145,,13.0,,,,0.000606,,197.0,,,,0.009188
,54.0,,3147.0,20184.0,10640.0,20,57,,,0.002675,,10.0,,,,0.000495,,224.0,,,,0.011098,,54.0,,,,0.002675,,10.0,,,,0.000495,,224.0,,,,0.011098
