,B24031_001E,B24031_002E,B24031_003E,B24031_004E,B24031_005E,B24031_006E,B24031_007E,B24031_008E,B24031_009E,B24031_010E,B24031_011E,B24031_012E,B24031_013E,B24031_014E,B24031_015E,B24031_016E,B24031_017E,B24031_018E,B24031_019E,B24031_020E,B24031_021E,B24031_022E,B24031_023E,B24031_024E,B24031_025E,B24031_026E,B24031_027E,state,county
1020,32340.0,40000.0,26858.0,86607.0,40431.0,45455.0,37019.0,21851.0,47104.0,47470.0,31316.0,14015.0,27801.0,29844.0,27308.0,30000.0,43696.0,-666666666.0,10833.0,35146.0,35021.0,35313.0,14936.0,-666666666.0,14549.0,27438.0,39886.0,28,085
1021,26776.0,83834.0,31875.0,106012.0,28108.0,23355.0,31557.0,20456.0,37344.0,36698.0,40798.0,16012.0,42900.0,43375.0,27125.0,26327.0,27339.0,-666666666.0,25945.0,28152.0,34185.0,27261.0,14167.0,2499.0,15602.0,21228.0,35833.0,28,127
1022,29800.0,40647.0,25761.0,50560.0,31217.0,29848.0,24515.0,20600.0,46507.0,45919.0,60469.0,-666666666.0,35673.0,28553.0,72708.0,27390.0,37292.0,-666666666.0,25170.0,32908.0,33521.0,30455.0,30146.0,28750.0,30213.0,20063.0,22468.0,28,159
1023,26404.0,34375.0,21536.0,66442.0,33152.0,25377.0,27500.0,22263.0,51699.0,50417.0,63500.0,40938.0,43857.0,43491.0,63125.0,31071.0,74688.0,-666666666.0,11411.0,25903.0,30900.0,21759.0,8485.0,31420.0,7975.0,26146.0,32813.0,28,007
1024,36173.0,52423.0,34712.0,78798.0,40334.0,45157.0,62831.0,20991.0,50040.0,38891.0,78854.0,65794.0,51683.0,47100.0,53883.0,30663.0,37377.0,-666666666.0,24458.0,38645.0,37467.0,40113.0,12671.0,16648.0,10121.0,27424.0,53438.0,28,073
1025,31774.0,32273.0,28813.0,73618.0,34821.0,36217.0,40000.0,22120.0,35862.0,34333.0,57578.0,29876.0,39375.0,40257.0,32238.0,33222.0,43661.0,-666666666.0,26675.0,39224.0,40035.0,38452.0,15598.0,23409.0,14262.0,26232.0,40641.0,28,081
1026,28213.0,40689.0,33281.0,-666666666.0,25089.0,25167.0,60909.0,45064.0,40774.0,40216.0,-666666666.0,-666666666.0,26071.0,26310.0,13333.0,21958.0,26250.0,-666666666.0,21458.0,31009.0,30729.0,31212.0,11315.0,11493.0,10905.0,16298.0,28520.0,28,135
1027,31381.0,48875.0,48625.0,50052.0,26875.0,31406.0,35605.0,20774.0,54926.0,53186.0,82614.0,19208.0,25192.0,25781.0,4821.0,31472.0,60255.0,-666666666.0,19792.0,26585.0,32240.0,22353.0,38950.0,45929.0,18092.0,21426.0,30703.0,28,129
1028,30076.0,30878.0,23821.0,73906.0,45600.0,34859.0,24773.0,21570.0,52591.0,38106.0,95625.0,39808.0,30469.0,30815.0,23750.0,42348.0,63962.0,-666666666.0,22381.0,31456.0,28239.0,33106.0,16170.0,22903.0,13750.0,21549.0,33315.0,28,149
1029,29908.0,83182.0,40357.0,102250.0,37260.0,22875.0,41540.0,16533.0,44643.0,45848.0,41528.0,57950.0,38403.0,39236.0,-666666666.0,22500.0,39688.0,-666666666.0,19000.0,29094.0,19600.0,29601.0,13333.0,57969.0,12284.0,22000.0,33850.0,28,023
1030,30408.0,50284.0,52634.0,50114.0,36273.0,31762.0,21293.0,21849.0,32415.0,32472.0,-666666666.0,31563.0,53182.0,53182.0,-666666666.0,40391.0,53571.0,-666666666.0,15417.0,32785.0,34983.0,21274.0,4500.0,8750.0,4297.0,22413.0,51630.0,28,097
1031,25609.0,41944.0,19531.0,106875.0,33906.0,36636.0,39327.0,11806.0,57923.0,57835.0,75260.0,31607.0,30094.0,27370.0,30545.0,32500.0,59018.0,-666666666.0,14224.0,31680.0,31298.0,32451.0,12655.0,11506.0,12820.0,18041.0,36040.0,28,105
1032,30704.0,31385.0,31385.0,-666666666.0,35156.0,38750.0,17292.0,14043.0,30972.0,47500.0,22222.0,43750.0,31875.0,39297.0,4181.0,30500.0,56500.0,-666666666.0,26053.0,36280.0,38026.0,35019.0,6616.0,15909.0,5721.0,23929.0,34583.0,28,155
1033,29884.0,50435.0,51196.0,-666666666.0,29940.0,32530.0,26250.0,19532.0,49738.0,47019.0,53676.0,51250.0,31688.0,35791.0,30511.0,28507.0,30074.0,-666666666.0,21923.0,33377.0,37917.0,32149.0,14784.0,30096.0,14739.0,22104.0,28361.0,28,003
1034,30431.0,30625.0,29250.0,-666666666.0,38068.0,32361.0,15114.0,22418.0,53661.0,58355.0,19286.0,40938.0,27043.0,26987.0,27212.0,25949.0,31224.0,-666666666.0,25241.0,31250.0,37226.0,25873.0,11958.0,45735.0,10972.0,21765.0,41667.0,28,025
1035,27250.0,20688.0,20396.0,23846.0,41977.0,24931.0,51625.0,21726.0,63000.0,56815.0,85280.0,74091.0,21048.0,21331.0,12063.0,33676.0,48977.0,-666666666.0,25739.0,33884.0,37377.0,31274.0,7792.0,6313.0,8271.0,22054.0,32857.0,28,031
1036,23260.0,25603.0,25603.0,-666666666.0,26791.0,25766.0,50189.0,16371.0,44375.0,43125.0,50625.0,-666666666.0,22143.0,30114.0,10469.0,20859.0,62604.0,-666666666.0,19224.0,20756.0,28250.0,15806.0,2499.0,13750.0,2499.0,16833.0,25163.0,28,053
1037,37332.0,33929.0,30435.0,51630.0,39018.0,45561.0,40899.0,22719.0,41702.0,39453.0,78896.0,45265.0,43492.0,46159.0,32682.0,41699.0,58367.0,56389.0,24552.0,36364.0,40245.0,35398.0,15885.0,16605.0,15693.0,27379.0,54756.0,42,043
1038,24330.0,21607.0,21607.0,-666666666.0,25547.0,29076.0,35263.0,17426.0,38725.0,38750.0,37386.0,78750.0,31736.0,26989.0,41944.0,12019.0,57604.0,-666666666.0,9390.0,26927.0,25987.0,27430.0,13806.0,27788.0,12722.0,16600.0,32155.0,37,005
1039,29601.0,21857.0,21792.0,-666666666.0,29724.0,31928.0,33750.0,22048.0,41489.0,40693.0,48056.0,27230.0,38234.0,47783.0,30260.0,21250.0,31432.0,-666666666.0,16793.0,31885.0,34857.0,30276.0,13913.0,27984.0,12796.0,25417.0,40438.0,37,027
1040,31918.0,42083.0,27688.0,60658.0,29990.0,35568.0,40804.0,24111.0,43165.0,40853.0,64958.0,32083.0,40458.0,44958.0,33167.0,34570.0,44092.0,39861.0,27702.0,35274.0,37158.0,32326.0,14034.0,26530.0,13189.0,21309.0,44384.0,37,035
1041,52286.0,30576.0,28706.0,59597.0,52340.0,72507.0,54724.0,39916.0,50810.0,46381.0,93688.0,94453.0,65924.0,76159.0,54884.0,81336.0,95236.0,81162.0,34697.0,44918.0,43729.0,45781.0,24416.0,28993.0,23039.0,31650.0,70012.0,53,033
1042,31851.0,44069.0,43537.0,56667.0,29091.0,35037.0,38333.0,19781.0,54896.0,52604.0,90000.0,55590.0,27813.0,27438.0,75357.0,37188.0,40357.0,-666666666.0,27054.0,29219.0,30469.0,28984.0,18931.0,25000.0,17923.0,15517.0,45858.0,53,049
1043,36641.0,51927.0,50481.0,64583.0,39400.0,38250.0,60446.0,21756.0,91705.0,91000.0,92292.0,43750.0,41250.0,31286.0,51163.0,36477.0,33750.0,-666666666.0,55050.0,34663.0,35952.0,32383.0,30590.0,32277.0,27006.0,18500.0,40875.0,53,051
1044,32894.0,25000.0,23125.0,44375.0,42743.0,32240.0,38750.0,30371.0,47250.0,35875.0,71964.0,52885.0,40161.0,42083.0,39688.0,31771.0,46125.0,-666666666.0,21750.0,31123.0,32357.0,29868.0,22794.0,36711.0,20813.0,25223.0,58281.0,53,055
1045,36624.0,36467.0,36196.0,88281.0,51007.0,49847.0,29571.0,23490.0,53190.0,51563.0,92708.0,43365.0,60903.0,60820.0,61023.0,69167.0,89886.0,-666666666.0,40625.0,34917.0,35296.0,33438.0,14563.0,10469.0,14833.0,25417.0,58000.0,53,059
1046,25374.0,32500.0,32391.0,-666666666.0,40167.0,45727.0,40238.0,15291.0,43688.0,37426.0,59792.0,11346.0,23750.0,31955.0,11399.0,22923.0,25640.0,-666666666.0,20000.0,26596.0,26173.0,28213.0,8678.0,8318.0,8911.0,29034.0,50833.0,53,075
1047,29709.0,24807.0,24774.0,36058.0,36573.0,38527.0,30725.0,24530.0,28508.0,27261.0,62031.0,37073.0,39817.0,42394.0,33375.0,30007.0,40208.0,-666666666.0,21676.0,32524.0,35340.0,31667.0,16392.0,25566.0,14558.0,22039.0,51734.0,53,077
1048,33983.0,38341.0,36477.0,76500.0,45659.0,42287.0,45662.0,26049.0,50918.0,46325.0,55227.0,22902.0,36914.0,36020.0,37946.0,32430.0,41173.0,-666666666.0,24261.0,34850.0,41566.0,31228.0,18260.0,30072.0,15639.0,26113.0,54315.0,53,009
1049,34239.0,40361.0,39709.0,183672.0,48537.0,53500.0,43375.0,20944.0,56674.0,53041.0,95114.0,31297.0,41024.0,43229.0,39016.0,27099.0,37991.0,-666666666.0,20775.0,31470.0,35674.0,29574.0,16024.0,17237.0,15786.0,25300.0,54976.0,53,015
1050,29213.0,42500.0,37798.0,95764.0,47500.0,35469.0,22984.0,21908.0,31458.0,45625.0,2499.0,14286.0,29097.0,28194.0,63125.0,16500.0,69688.0,-666666666.0,10250.0,30399.0,26607.0,30877.0,21528.0,16607.0,21856.0,23286.0,39196.0,53,019
1051,33039.0,31541.0,30368.0,40216.0,40340.0,40977.0,59022.0,22981.0,43047.0,36600.0,69792.0,35583.0,38125.0,42708.0,35750.0,32181.0,50710.0,-666666666.0,25673.0,34880.0,41250.0,32103.0,16603.0,26574.0,15570.0,27092.0,51230.0,53,041
1052,31893.0,24404.0,24375.0,83750.0,51644.0,42965.0,50066.0,26154.0,61139.0,39794.0,82457.0,33750.0,42917.0,38750.0,49643.0,34762.0,49028.0,-666666666.0,22372.0,36723.0,42390.0,35868.0,19648.0,22813.0,19006.0,28834.0,53442.0,53,017
1053,37229.0,55125.0,47969.0,71467.0,46607.0,54015.0,47257.0,24716.0,52912.0,52828.0,53393.0,40625.0,35155.0,37917.0,31466.0,37375.0,61438.0,114063.0,26250.0,32927.0,37297.0,32005.0,18394.0,23598.0,14639.0,21781.0,50867.0,53,029
1054,40894.0,28741.0,26729.0,68750.0,50860.0,55964.0,48313.0,27920.0,50931.0,47390.0,76518.0,55648.0,48228.0,51969.0,41652.0,41251.0,55052.0,56287.0,31027.0,40386.0,40994.0,40081.0,20344.0,26967.0,17598.0,29917.0,61426.0,53,053
1055,32090.0,25098.0,25062.0,-666666666.0,44727.0,36429.0,41239.0,26012.0,52854.0,40294.0,79477.0,17574.0,46417.0,52083.0,34601.0,42415.0,61503.0,-666666666.0,32301.0,33342.0,34295.0,32359.0,20472.0,11324.0,20788.0,22418.0,61985.0,53,021
