TotalEnergyExpendituremilliondollars,Totalenergyexpenditurepercapitadollarspercapita,TotalResidentialEnergyExpendituremilliondollars,ResidentialEnergyExpenditurepercapitadollarspercapita,TotalTransportationEnergyExpendituremildollars,TransportationEnergyExpenditurepercapitadollars,STATEFP,COUNTYFP
34156.0,3290.1,8436,812.6,16182,1558.74,28,035
34156.0,3290.1,8436,812.6,16182,1558.74,28,037
34156.0,3290.1,8436,812.6,16182,1558.74,28,039
34156.0,3290.1,8436,812.6,16182,1558.74,28,041
34156.0,3290.1,8436,812.6,16182,1558.74,28,043
34156.0,3290.1,8436,812.6,16182,1558.74,28,045
34156.0,3290.1,8436,812.6,16182,1558.74,28,047
34156.0,3290.1,8436,812.6,16182,1558.74,28,049
34156.0,3290.1,8436,812.6,16182,1558.74,28,051
34156.0,3290.1,8436,812.6,16182,1558.74,28,053
34156.0,3290.1,8436,812.6,16182,1558.74,28,055
34156.0,3290.1,8436,812.6,16182,1558.74,28,057
34156.0,3290.1,8436,812.6,16182,1558.74,28,059
34156.0,3290.1,8436,812.6,16182,1558.74,28,061
34156.0,3290.1,8436,812.6,16182,1558.74,28,063
34156.0,3290.1,8436,812.6,16182,1558.74,28,065
34156.0,3290.1,8436,812.6,16182,1558.74,28,067
34156.0,3290.1,8436,812.6,16182,1558.74,28,069
34156.0,3290.1,8436,812.6,16182,1558.74,28,071
34156.0,3290.1,8436,812.6,16182,1558.74,28,073
34156.0,3290.1,8436,812.6,16182,1558.74,28,075
34156.0,3290.1,8436,812.6,16182,1558.74,28,077
34156.0,3290.1,8436,812.6,16182,1558.74,28,079
34156.0,3290.1,8436,812.6,16182,1558.74,28,081
34156.0,3290.1,8436,812.6,16182,1558.74,28,083
34156.0,3290.1,8436,812.6,16182,1558.74,28,085
34156.0,3290.1,8436,812.6,16182,1558.74,28,087
34156.0,3290.1,8436,812.6,16182,1558.74,28,089
34156.0,3290.1,8436,812.6,16182,1558.74,28,091
34156.0,3290.1,8436,812.6,16182,1558.74,28,093
34156.0,3290.1,8436,812.6,16182,1558.74,28,095
34156.0,3290.1,8436,812.6,16182,1558.74,28,097
34156.0,3290.1,8436,812.6,16182,1558.74,28,099
34156.0,3290.1,8436,812.6,16182,1558.74,28,101
34156.0,3290.1,8436,812.6,16182,1558.74,28,103
34156.0,3290.1,8436,812.6,16182,1558.74,28,105
34156.0,3290.1,8436,812.6,16182,1558.74,28,107
34156.0,3290.1,8436,812.6,16182,1558.74,28,109
34156.0,3290.1,8436,812.6,16182,1558.74,28,111
34156.0,3290.1,8436,812.6,16182,1558.74,28,113
34156.0,3290.1,8436,812.6,16182,1558.74,28,115
34156.0,3290.1,8436,812.6,16182,1558.74,28,117
34156.0,3290.1,8436,812.6,16182,1558.74,28,119
34156.0,3290.1,8436,812.6,16182,1558.74,28,121
34156.0,3290.1,8436,812.6,16182,1558.74,28,123
34156.0,3290.1,8436,812.6,16182,1558.74,28,125
34156.0,3290.1,8436,812.6,16182,1558.74,28,127
34156.0,3290.1,8436,812.6,16182,1558.74,28,129
34156.0,3290.1,8436,812.6,16182,1558.74,28,131
34156.0,3290.1,8436,812.6,16182,1558.74,28,133
34156.0,3290.1,8436,812.6,16182,1558.74,28,135
34156.0,3290.1,8436,812.6,16182,1558.74,28,137
34156.0,3290.1,8436,812.6,16182,1558.74,28,139
34156.0,3290.1,8436,812.6,16182,1558.74,28,141
34156.0,3290.1,8436,812.6,16182,1558.74,28,143
34156.0,3290.1,8436,812.6,16182,1558.74,28,145
34156.0,3290.1,8436,812.6,16182,1558.74,28,147
34156.0,3290.1,8436,812.6,16182,1558.74,28,149
34156.0,3290.1,8436,812.6,16182,1558.74,28,151
34156.0,3290.1,8436,812.6,16182,1558.74,28,153
34156.0,3290.1,8436,812.6,16182,1558.74,28,155
34156.0,3290.1,8436,812.6,16182,1558.74,28,157
34156.0,3290.1,8436,812.6,16182,1558.74,28,159
34156.0,3290.1,8436,812.6,16182,1558.74,28,161
34156.0,3290.1,8436,812.6,16182,1558.74,28,163
6138.3,8097.2,734,968.24,2702,3564.28,29,001
6138.3,8097.2,734,968.24,2702,3564.28,29,003
6138.3,8097.2,734,968.24,2702,3564.28,29,005
6138.3,8097.2,734,968.24,2702,3564.28,29,007
6138.3,8097.2,734,968.24,2702,3564.28,29,009
6138.3,8097.2,734,968.24,2702,3564.28,29,011
6138.3,8097.2,734,968.24,2702,3564.28,29,013
6138.3,8097.2,734,968.24,2702,3564.28,29,015
6138.3,8097.2,734,968.24,2702,3564.28,29,017
6138.3,8097.2,734,968.24,2702,3564.28,29,019
6138.3,8097.2,734,968.24,2702,3564.28,29,021
6138.3,8097.2,734,968.24,2702,3564.28,29,023
6138.3,8097.2,734,968.24,2702,3564.28,29,025
6138.3,8097.2,734,968.24,2702,3564.28,29,027
6138.3,8097.2,734,968.24,2702,3564.28,29,029
6138.3,8097.2,734,968.24,2702,3564.28,29,031
6138.3,8097.2,734,968.24,2702,3564.28,29,033
6138.3,8097.2,734,968.24,2702,3564.28,29,035
6138.3,8097.2,734,968.24,2702,3564.28,29,037
6138.3,8097.2,734,968.24,2702,3564.28,29,039
6138.3,8097.2,734,968.24,2702,3564.28,29,041
6138.3,8097.2,734,968.24,2702,3564.28,29,043
6138.3,8097.2,734,968.24,2702,3564.28,29,045
6138.3,8097.2,734,968.24,2702,3564.28,29,047
6138.3,8097.2,734,968.24,2702,3564.28,29,049
6138.3,8097.2,734,968.24,2702,3564.28,29,051
6138.3,8097.2,734,968.24,2702,3564.28,29,053
6138.3,8097.2,734,968.24,2702,3564.28,29,055
6138.3,8097.2,734,968.24,2702,3564.28,29,057
6138.3,8097.2,734,968.24,2702,3564.28,29,059
6138.3,8097.2,734,968.24,2702,3564.28,29,061
6138.3,8097.2,734,968.24,2702,3564.28,29,063
6138.3,8097.2,734,968.24,2702,3564.28,29,065
6138.3,8097.2,734,968.24,2702,3564.28,29,067
6138.3,8097.2,734,968.24,2702,3564.28,29,069
6138.3,8097.2,734,968.24,2702,3564.28,29,071
6138.3,8097.2,734,968.24,2702,3564.28,29,073
6138.3,8097.2,734,968.24,2702,3564.28,29,075
6138.3,8097.2,734,968.24,2702,3564.28,29,077
6138.3,8097.2,734,968.24,2702,3564.28,29,079
6138.3,8097.2,734,968.24,2702,3564.28,29,081
6138.3,8097.2,734,968.24,2702,3564.28,29,083
6138.3,8097.2,734,968.24,2702,3564.28,29,085
6138.3,8097.2,734,968.24,2702,3564.28,29,087
6138.3,8097.2,734,968.24,2702,3564.28,29,089
6138.3,8097.2,734,968.24,2702,3564.28,29,091
6138.3,8097.2,734,968.24,2702,3564.28,29,093
6138.3,8097.2,734,968.24,2702,3564.28,29,095
6138.3,8097.2,734,968.24,2702,3564.28,29,097
6138.3,8097.2,734,968.24,2702,3564.28,29,099
6138.3,8097.2,734,968.24,2702,3564.28,29,101
6138.3,8097.2,734,968.24,2702,3564.28,29,103
6138.3,8097.2,734,968.24,2702,3564.28,29,105
6138.3,8097.2,734,968.24,2702,3564.28,29,107
6138.3,8097.2,734,968.24,2702,3564.28,29,109
6138.3,8097.2,734,968.24,2702,3564.28,29,111
6138.3,8097.2,734,968.24,2702,3564.28,29,113
6138.3,8097.2,734,968.24,2702,3564.28,29,115
6138.3,8097.2,734,968.24,2702,3564.28,29,117
6138.3,8097.2,734,968.24,2702,3564.28,29,119
6138.3,8097.2,734,968.24,2702,3564.28,29,121
6138.3,8097.2,734,968.24,2702,3564.28,29,123
6138.3,8097.2,734,968.24,2702,3564.28,29,125
6138.3,8097.2,734,968.24,2702,3564.28,29,127
6138.3,8097.2,734,968.24,2702,3564.28,29,129
6138.3,8097.2,734,968.24,2702,3564.28,29,131
6138.3,8097.2,734,968.24,2702,3564.28,29,133
6138.3,8097.2,734,968.24,2702,3564.28,29,135
6138.3,8097.2,734,968.24,2702,3564.28,29,137
6138.3,8097.2,734,968.24,2702,3564.28,29,139
6138.3,8097.2,734,968.24,2702,3564.28,29,141
6138.3,8097.2,734,968.24,2702,3564.28,29,143
6138.3,8097.2,734,968.24,2702,3564.28,29,145
6138.3,8097.2,734,968.24,2702,3564.28,29,147
6138.3,8097.2,734,968.24,2702,3564.28,29,149
6138.3,8097.2,734,968.24,2702,3564.28,29,151
6138.3,8097.2,734,968.24,2702,3564.28,29,153
6138.3,8097.2,734,968.24,2702,3564.28,29,155
6138.3,8097.2,734,968.24,2702,3564.28,29,157
6138.3,8097.2,734,968.24,2702,3564.28,29,159
6138.3,8097.2,734,968.24,2702,3564.28,29,161
6138.3,8097.2,734,968.24,2702,3564.28,29,163
6138.3,8097.2,734,968.24,2702,3564.28,29,165
6138.3,8097.2,734,968.24,2702,3564.28,29,167
6138.3,8097.2,734,968.24,2702,3564.28,29,169
6138.3,8097.2,734,968.24,2702,3564.28,29,171
6138.3,8097.2,734,968.24,2702,3564.28,29,173
6138.3,8097.2,734,968.24,2702,3564.28,29,175
6138.3,8097.2,734,968.24,2702,3564.28,29,177
6138.3,8097.2,734,968.24,2702,3564.28,29,179
6138.3,8097.2,734,968.24,2702,3564.28,29,181
6138.3,8097.2,734,968.24,2702,3564.28,29,183
6138.3,8097.2,734,968.24,2702,3564.28,29,185
6138.3,8097.2,734,968.24,2702,3564.28,29,186
6138.3,8097.2,734,968.24,2702,3564.28,29,187
6138.3,8097.2,734,968.24,2702,3564.28,29,189
6138.3,8097.2,734,968.24,2702,3564.28,29,195
6138.3,8097.2,734,968.24,2702,3564.28,29,197
6138.3,8097.2,734,968.24,2702,3564.28,29,199
6138.3,8097.2,734,968.24,2702,3564.28,29,201
6138.3,8097.2,734,968.24,2702,3564.28,29,203
6138.3,8097.2,734,968.24,2702,3564.28,29,205
6138.3,8097.2,734,968.24,2702,3564.28,29,207
6138.3,8097.2,734,968.24,2702,3564.28,29,209
6138.3,8097.2,734,968.24,2702,3564.28,29,211
6138.3,8097.2,734,968.24,2702,3564.28,29,213
6138.3,8097.2,734,968.24,2702,3564.28,29,215
6138.3,8097.2,734,968.24,2702,3564.28,29,217
6138.3,8097.2,734,968.24,2702,3564.28,29,219
6138.3,8097.2,734,968.24,2702,3564.28,29,221
6138.3,8097.2,734,968.24,2702,3564.28,29,223
6138.3,8097.2,734,968.24,2702,3564.28,29,225
6138.3,8097.2,734,968.24,2702,3564.28,29,227
6138.3,8097.2,734,968.24,2702,3564.28,29,229
6138.3,8097.2,734,968.24,2702,3564.28,29,510
9214.6,4785.3,1587,824.16,4524,2349.39,30,001
9214.6,4785.3,1587,824.16,4524,2349.39,30,003
9214.6,4785.3,1587,824.16,4524,2349.39,30,005
9214.6,4785.3,1587,824.16,4524,2349.39,30,007
9214.6,4785.3,1587,824.16,4524,2349.39,30,009
9214.6,4785.3,1587,824.16,4524,2349.39,30,011
9214.6,4785.3,1587,824.16,4524,2349.39,30,013
9214.6,4785.3,1587,824.16,4524,2349.39,30,015
9214.6,4785.3,1587,824.16,4524,2349.39,30,017
9214.6,4785.3,1587,824.16,4524,2349.39,30,019
9214.6,4785.3,1587,824.16,4524,2349.39,30,021
9214.6,4785.3,1587,824.16,4524,2349.39,30,023
9214.6,4785.3,1587,824.16,4524,2349.39,30,025
9214.6,4785.3,1587,824.16,4524,2349.39,30,027
9214.6,4785.3,1587,824.16,4524,2349.39,30,029
9214.6,4785.3,1587,824.16,4524,2349.39,30,031
9214.6,4785.3,1587,824.16,4524,2349.39,30,033
9214.6,4785.3,1587,824.16,4524,2349.39,30,035
9214.6,4785.3,1587,824.16,4524,2349.39,30,037
9214.6,4785.3,1587,824.16,4524,2349.39,30,039
9214.6,4785.3,1587,824.16,4524,2349.39,30,041
9214.6,4785.3,1587,824.16,4524,2349.39,30,043
9214.6,4785.3,1587,824.16,4524,2349.39,30,045
9214.6,4785.3,1587,824.16,4524,2349.39,30,047
9214.6,4785.3,1587,824.16,4524,2349.39,30,049
9214.6,4785.3,1587,824.16,4524,2349.39,30,051
9214.6,4785.3,1587,824.16,4524,2349.39,30,053
9214.6,4785.3,1587,824.16,4524,2349.39,30,055
9214.6,4785.3,1587,824.16,4524,2349.39,30,057
9214.6,4785.3,1587,824.16,4524,2349.39,30,059
9214.6,4785.3,1587,824.16,4524,2349.39,30,061
9214.6,4785.3,1587,824.16,4524,2349.39,30,063
9214.6,4785.3,1587,824.16,4524,2349.39,30,065
9214.6,4785.3,1587,824.16,4524,2349.39,30,067
9214.6,4785.3,1587,824.16,4524,2349.39,30,069
9214.6,4785.3,1587,824.16,4524,2349.39,30,071
9214.6,4785.3,1587,824.16,4524,2349.39,30,073
9214.6,4785.3,1587,824.16,4524,2349.39,30,075
9214.6,4785.3,1587,824.16,4524,2349.39,30,077
9214.6,4785.3,1587,824.16,4524,2349.39,30,079
9214.6,4785.3,1587,824.16,4524,2349.39,30,081
9214.6,4785.3,1587,824.16,4524,2349.39,30,083
9214.6,4785.3,1587,824.16,4524,2349.39,30,085
9214.6,4785.3,1587,824.16,4524,2349.39,30,087
9214.6,4785.3,1587,824.16,4524,2349.39,30,089
9214.6,4785.3,1587,824.16,4524,2349.39,30,091
9214.6,4785.3,1587,824.16,4524,2349.39,30,093
9214.6,4785.3,1587,824.16,4524,2349.39,30,095
9214.6,4785.3,1587,824.16,4524,2349.39,30,097
9214.6,4785.3,1587,824.16,4524,2349.39,30,099
9214.6,4785.3,1587,824.16,4524,2349.39,30,101
9214.6,4785.3,1587,824.16,4524,2349.39,30,103
9214.6,4785.3,1587,824.16,4524,2349.39,30,105
9214.6,4785.3,1587,824.16,4524,2349.39,30,107
9214.6,4785.3,1587,824.16,4524,2349.39,30,109
9214.6,4785.3,1587,824.16,4524,2349.39,30,111
5837.2,4312.8,1923,1420.8,2319,1713.39,31,001
5837.2,4312.8,1923,1420.8,2319,1713.39,31,003
5837.2,4312.8,1923,1420.8,2319,1713.39,31,005
5837.2,4312.8,1923,1420.8,2319,1713.39,31,007
5837.2,4312.8,1923,1420.8,2319,1713.39,31,009
5837.2,4312.8,1923,1420.8,2319,1713.39,31,011
5837.2,4312.8,1923,1420.8,2319,1713.39,31,013
5837.2,4312.8,1923,1420.8,2319,1713.39,31,015
5837.2,4312.8,1923,1420.8,2319,1713.39,31,017
5837.2,4312.8,1923,1420.8,2319,1713.39,31,019
5837.2,4312.8,1923,1420.8,2319,1713.39,31,021
5837.2,4312.8,1923,1420.8,2319,1713.39,31,023
5837.2,4312.8,1923,1420.8,2319,1713.39,31,025
5837.2,4312.8,1923,1420.8,2319,1713.39,31,027
5837.2,4312.8,1923,1420.8,2319,1713.39,31,029
5837.2,4312.8,1923,1420.8,2319,1713.39,31,031
5837.2,4312.8,1923,1420.8,2319,1713.39,31,033
5837.2,4312.8,1923,1420.8,2319,1713.39,31,035
5837.2,4312.8,1923,1420.8,2319,1713.39,31,037
5837.2,4312.8,1923,1420.8,2319,1713.39,31,039
5837.2,4312.8,1923,1420.8,2319,1713.39,31,041
5837.2,4312.8,1923,1420.8,2319,1713.39,31,043
5837.2,4312.8,1923,1420.8,2319,1713.39,31,045
5837.2,4312.8,1923,1420.8,2319,1713.39,31,047
5837.2,4312.8,1923,1420.8,2319,1713.39,31,049
5837.2,4312.8,1923,1420.8,2319,1713.39,31,051
5837.2,4312.8,1923,1420.8,2319,1713.39,31,053
5837.2,4312.8,1923,1420.8,2319,1713.39,31,055
5837.2,4312.8,1923,1420.8,2319,1713.39,31,057
5837.2,4312.8,1923,1420.8,2319,1713.39,31,059
5837.2,4312.8,1923,1420.8,2319,1713.39,31,061
5837.2,4312.8,1923,1420.8,2319,1713.39,31,063
5837.2,4312.8,1923,1420.8,2319,1713.39,31,065
5837.2,4312.8,1923,1420.8,2319,1713.39,31,067
5837.2,4312.8,1923,1420.8,2319,1713.39,31,069
5837.2,4312.8,1923,1420.8,2319,1713.39,31,071
5837.2,4312.8,1923,1420.8,2319,1713.39,31,073
5837.2,4312.8,1923,1420.8,2319,1713.39,31,075
5837.2,4312.8,1923,1420.8,2319,1713.39,31,077
5837.2,4312.8,1923,1420.8,2319,1713.39,31,079
5837.2,4312.8,1923,1420.8,2319,1713.39,31,081
5837.2,4312.8,1923,1420.8,2319,1713.39,31,083
5837.2,4312.8,1923,1420.8,2319,1713.39,31,085
5837.2,4312.8,1923,1420.8,2319,1713.39,31,087
5837.2,4312.8,1923,1420.8,2319,1713.39,31,089
5837.2,4312.8,1923,1420.8,2319,1713.39,31,091
5837.2,4312.8,1923,1420.8,2319,1713.39,31,093
5837.2,4312.8,1923,1420.8,2319,1713.39,31,095
5837.2,4312.8,1923,1420.8,2319,1713.39,31,097
5837.2,4312.8,1923,1420.8,2319,1713.39,31,099
5837.2,4312.8,1923,1420.8,2319,1713.39,31,101
5837.2,4312.8,1923,1420.8,2319,1713.39,31,103
5837.2,4312.8,1923,1420.8,2319,1713.39,31,105
5837.2,4312.8,1923,1420.8,2319,1713.39,31,107
5837.2,4312.8,1923,1420.8,2319,1713.39,31,109
5837.2,4312.8,1923,1420.8,2319,1713.39,31,111
5837.2,4312.8,1923,1420.8,2319,1713.39,31,113
5837.2,4312.8,1923,1420.8,2319,1713.39,31,115
5837.2,4312.8,1923,1420.8,2319,1713.39,31,117
5837.2,4312.8,1923,1420.8,2319,1713.39,31,119
5837.2,4312.8,1923,1420.8,2319,1713.39,31,121
5837.2,4312.8,1923,1420.8,2319,1713.39,31,123
5837.2,4312.8,1923,1420.8,2319,1713.39,31,125
5837.2,4312.8,1923,1420.8,2319,1713.39,31,127
5837.2,4312.8,1923,1420.8,2319,1713.39,31,129
5837.2,4312.8,1923,1420.8,2319,1713.39,31,131
5837.2,4312.8,1923,1420.8,2319,1713.39,31,133
5837.2,4312.8,1923,1420.8,2319,1713.39,31,135
5837.2,4312.8,1923,1420.8,2319,1713.39,31,137
5837.2,4312.8,1923,1420.8,2319,1713.39,31,139
5837.2,4312.8,1923,1420.8,2319,1713.39,31,141
5837.2,4312.8,1923,1420.8,2319,1713.39,31,143
5837.2,4312.8,1923,1420.8,2319,1713.39,31,145
5837.2,4312.8,1923,1420.8,2319,1713.39,31,147
5837.2,4312.8,1923,1420.8,2319,1713.39,31,149
5837.2,4312.8,1923,1420.8,2319,1713.39,31,151
5837.2,4312.8,1923,1420.8,2319,1713.39,31,153
5837.2,4312.8,1923,1420.8,2319,1713.39,31,155
5837.2,4312.8,1923,1420.8,2319,1713.39,31,157
5837.2,4312.8,1923,1420.8,2319,1713.39,31,159
5837.2,4312.8,1923,1420.8,2319,1713.39,31,161
5837.2,4312.8,1923,1420.8,2319,1713.39,31,163
5837.2,4312.8,1923,1420.8,2319,1713.39,31,165
5837.2,4312.8,1923,1420.8,2319,1713.39,31,167
5837.2,4312.8,1923,1420.8,2319,1713.39,31,169
5837.2,4312.8,1923,1420.8,2319,1713.39,31,171
5837.2,4312.8,1923,1420.8,2319,1713.39,31,173
5837.2,4312.8,1923,1420.8,2319,1713.39,31,175
5837.2,4312.8,1923,1420.8,2319,1713.39,31,177
5837.2,4312.8,1923,1420.8,2319,1713.39,31,179
5837.2,4312.8,1923,1420.8,2319,1713.39,31,181
5837.2,4312.8,1923,1420.8,2319,1713.39,31,183
5837.2,4312.8,1923,1420.8,2319,1713.39,31,185
32960.7,3709.3,7521,846.39,16384,1843.81,32,001
32960.7,3709.3,7521,846.39,16384,1843.81,32,003
32960.7,3709.3,7521,846.39,16384,1843.81,32,005
32960.7,3709.3,7521,846.39,16384,1843.81,32,007
32960.7,3709.3,7521,846.39,16384,1843.81,32,009
32960.7,3709.3,7521,846.39,16384,1843.81,32,011
32960.7,3709.3,7521,846.39,16384,1843.81,32,013
32960.7,3709.3,7521,846.39,16384,1843.81,32,015
32960.7,3709.3,7521,846.39,16384,1843.81,32,017
32960.7,3709.3,7521,846.39,16384,1843.81,32,019
32960.7,3709.3,7521,846.39,16384,1843.81,32,021
32960.7,3709.3,7521,846.39,16384,1843.81,32,023
32960.7,3709.3,7521,846.39,16384,1843.81,32,027
32960.7,3709.3,7521,846.39,16384,1843.81,32,029
32960.7,3709.3,7521,846.39,16384,1843.81,32,031
32960.7,3709.3,7521,846.39,16384,1843.81,32,033
32960.7,3709.3,7521,846.39,16384,1843.81,32,510
8274.5,3953.9,1312,626.93,4769,2278.83,33,001
8274.5,3953.9,1312,626.93,4769,2278.83,33,003
8274.5,3953.9,1312,626.93,4769,2278.83,33,005
8274.5,3953.9,1312,626.93,4769,2278.83,33,007
8274.5,3953.9,1312,626.93,4769,2278.83,33,009
8274.5,3953.9,1312,626.93,4769,2278.83,33,011
8274.5,3953.9,1312,626.93,4769,2278.83,33,013
8274.5,3953.9,1312,626.93,4769,2278.83,33,015
8274.5,3953.9,1312,626.93,4769,2278.83,33,017
8274.5,3953.9,1312,626.93,4769,2278.83,33,019
10346.9,3417.8,2057,679.47,5386,1779.11,34,001
10346.9,3417.8,2057,679.47,5386,1779.11,34,003
10346.9,3417.8,2057,679.47,5386,1779.11,34,005
10346.9,3417.8,2057,679.47,5386,1779.11,34,007
10346.9,3417.8,2057,679.47,5386,1779.11,34,009
10346.9,3417.8,2057,679.47,5386,1779.11,34,011
10346.9,3417.8,2057,679.47,5386,1779.11,34,013
10346.9,3417.8,2057,679.47,5386,1779.11,34,015
10346.9,3417.8,2057,679.47,5386,1779.11,34,017
10346.9,3417.8,2057,679.47,5386,1779.11,34,019
10346.9,3417.8,2057,679.47,5386,1779.11,34,021
10346.9,3417.8,2057,679.47,5386,1779.11,34,023
10346.9,3417.8,2057,679.47,5386,1779.11,34,025
10346.9,3417.8,2057,679.47,5386,1779.11,34,027
10346.9,3417.8,2057,679.47,5386,1779.11,34,029
10346.9,3417.8,2057,679.47,5386,1779.11,34,031
10346.9,3417.8,2057,679.47,5386,1779.11,34,033
10346.9,3417.8,2057,679.47,5386,1779.11,34,035
10346.9,3417.8,2057,679.47,5386,1779.11,34,037
10346.9,3417.8,2057,679.47,5386,1779.11,34,039
10346.9,3417.8,2057,679.47,5386,1779.11,34,041
60768.2,3111.5,19001,972.9,23527,1204.65,35,001
60768.2,3111.5,19001,972.9,23527,1204.65,35,003
60768.2,3111.5,19001,972.9,23527,1204.65,35,005
60768.2,3111.5,19001,972.9,23527,1204.65,35,006
60768.2,3111.5,19001,972.9,23527,1204.65,35,007
60768.2,3111.5,19001,972.9,23527,1204.65,35,009
60768.2,3111.5,19001,972.9,23527,1204.65,35,011
60768.2,3111.5,19001,972.9,23527,1204.65,35,013
60768.2,3111.5,19001,972.9,23527,1204.65,35,015
60768.2,3111.5,19001,972.9,23527,1204.65,35,017
60768.2,3111.5,19001,972.9,23527,1204.65,35,019
60768.2,3111.5,19001,972.9,23527,1204.65,35,021
60768.2,3111.5,19001,972.9,23527,1204.65,35,023
60768.2,3111.5,19001,972.9,23527,1204.65,35,025
60768.2,3111.5,19001,972.9,23527,1204.65,35,027
60768.2,3111.5,19001,972.9,23527,1204.65,35,028
60768.2,3111.5,19001,972.9,23527,1204.65,35,029
60768.2,3111.5,19001,972.9,23527,1204.65,35,031
60768.2,3111.5,19001,972.9,23527,1204.65,35,033
60768.2,3111.5,19001,972.9,23527,1204.65,35,035
60768.2,3111.5,19001,972.9,23527,1204.65,35,037
60768.2,3111.5,19001,972.9,23527,1204.65,35,039
60768.2,3111.5,19001,972.9,23527,1204.65,35,041
60768.2,3111.5,19001,972.9,23527,1204.65,35,043
60768.2,3111.5,19001,972.9,23527,1204.65,35,045
60768.2,3111.5,19001,972.9,23527,1204.65,35,047
60768.2,3111.5,19001,972.9,23527,1204.65,35,049
60768.2,3111.5,19001,972.9,23527,1204.65,35,051
60768.2,3111.5,19001,972.9,23527,1204.65,35,053
60768.2,3111.5,19001,972.9,23527,1204.65,35,055
60768.2,3111.5,19001,972.9,23527,1204.65,35,057
60768.2,3111.5,19001,972.9,23527,1204.65,35,059
60768.2,3111.5,19001,972.9,23527,1204.65,35,061
44271.5,3791.6,10366,887.79,19390,1660.64,36,001
44271.5,3791.6,10366,887.79,19390,1660.64,36,003
44271.5,3791.6,10366,887.79,19390,1660.64,36,005
44271.5,3791.6,10366,887.79,19390,1660.64,36,007
44271.5,3791.6,10366,887.79,19390,1660.64,36,009
44271.5,3791.6,10366,887.79,19390,1660.64,36,011
44271.5,3791.6,10366,887.79,19390,1660.64,36,013
44271.5,3791.6,10366,887.79,19390,1660.64,36,015
44271.5,3791.6,10366,887.79,19390,1660.64,36,017
44271.5,3791.6,10366,887.79,19390,1660.64,36,019
44271.5,3791.6,10366,887.79,19390,1660.64,36,021
44271.5,3791.6,10366,887.79,19390,1660.64,36,023
44271.5,3791.6,10366,887.79,19390,1660.64,36,025
44271.5,3791.6,10366,887.79,19390,1660.64,36,027
44271.5,3791.6,10366,887.79,19390,1660.64,36,029
44271.5,3791.6,10366,887.79,19390,1660.64,36,031
44271.5,3791.6,10366,887.79,19390,1660.64,36,033
44271.5,3791.6,10366,887.79,19390,1660.64,36,035
44271.5,3791.6,10366,887.79,19390,1660.64,36,037
44271.5,3791.6,10366,887.79,19390,1660.64,36,039
44271.5,3791.6,10366,887.79,19390,1660.64,36,041
44271.5,3791.6,10366,887.79,19390,1660.64,36,043
44271.5,3791.6,10366,887.79,19390,1660.64,36,045
44271.5,3791.6,10366,887.79,19390,1660.64,36,047
44271.5,3791.6,10366,887.79,19390,1660.64,36,049
44271.5,3791.6,10366,887.79,19390,1660.64,36,051
44271.5,3791.6,10366,887.79,19390,1660.64,36,053
44271.5,3791.6,10366,887.79,19390,1660.64,36,055
44271.5,3791.6,10366,887.79,19390,1660.64,36,057
44271.5,3791.6,10366,887.79,19390,1660.64,36,059
44271.5,3791.6,10366,887.79,19390,1660.64,36,061
44271.5,3791.6,10366,887.79,19390,1660.64,36,063
44271.5,3791.6,10366,887.79,19390,1660.64,36,065
44271.5,3791.6,10366,887.79,19390,1660.64,36,067
44271.5,3791.6,10366,887.79,19390,1660.64,36,069
44271.5,3791.6,10366,887.79,19390,1660.64,36,071
44271.5,3791.6,10366,887.79,19390,1660.64,36,073
44271.5,3791.6,10366,887.79,19390,1660.64,36,075
44271.5,3791.6,10366,887.79,19390,1660.64,36,077
44271.5,3791.6,10366,887.79,19390,1660.64,36,079
44271.5,3791.6,10366,887.79,19390,1660.64,36,081
44271.5,3791.6,10366,887.79,19390,1660.64,36,083
44271.5,3791.6,10366,887.79,19390,1660.64,36,085
44271.5,3791.6,10366,887.79,19390,1660.64,36,087
44271.5,3791.6,10366,887.79,19390,1660.64,36,089
44271.5,3791.6,10366,887.79,19390,1660.64,36,091
44271.5,3791.6,10366,887.79,19390,1660.64,36,093
44271.5,3791.6,10366,887.79,19390,1660.64,36,095
44271.5,3791.6,10366,887.79,19390,1660.64,36,097
44271.5,3791.6,10366,887.79,19390,1660.64,36,099
44271.5,3791.6,10366,887.79,19390,1660.64,36,101
44271.5,3791.6,10366,887.79,19390,1660.64,36,103
44271.5,3791.6,10366,887.79,19390,1660.64,36,105
44271.5,3791.6,10366,887.79,19390,1660.64,36,107
44271.5,3791.6,10366,887.79,19390,1660.64,36,109
44271.5,3791.6,10366,887.79,19390,1660.64,36,111
44271.5,3791.6,10366,887.79,19390,1660.64,36,113
44271.5,3791.6,10366,887.79,19390,1660.64,36,115
44271.5,3791.6,10366,887.79,19390,1660.64,36,117
44271.5,3791.6,10366,887.79,19390,1660.64,36,119
44271.5,3791.6,10366,887.79,19390,1660.64,36,121
44271.5,3791.6,10366,887.79,19390,1660.64,36,123
17063.9,4330.7,3276,831.43,8841,2243.78,37,001
17063.9,4330.7,3276,831.43,8841,2243.78,37,003
17063.9,4330.7,3276,831.43,8841,2243.78,37,005
17063.9,4330.7,3276,831.43,8841,2243.78,37,007
17063.9,4330.7,3276,831.43,8841,2243.78,37,009
17063.9,4330.7,3276,831.43,8841,2243.78,37,011
