ISO3,year,value,lower_uncertainty,upper_uncertainty,id
VGB,2007,,,,92
VIR,2007,,,,850
CHN,2007,0.63551276922226,,,156
HKG,2007,0.778528332710266,,,344
JPN,2007,0.877631545066833,,,392
KOR,2007,0.83733743429184,,,410
MAC,2007,,,,446
MNG,2007,0.50132691860199,,,496
PRK,2007,0.812431514263153,,,408
AFG,2007,0.765633046627045,,,4
BGD,2007,0.370926588773727,,,50
BTN,2007,0.838844060897827,,,64
IND,2007,0.605808734893799,,,356
IRN,2007,0.902449607849121,,,364
LKA,2007,0.701985955238342,,,144
MDV,2007,,,,462
NPL,2007,0.767015993595123,,,524
PAK,2007,0.874525964260101,,,586
BRN,2007,0.942485451698303,,,96
IDN,2007,0.746958613395691,,,360
KHM,2007,0.737987875938416,,,116
LAO,2007,0.918747544288635,,,418
MMR,2007,0.813869416713715,,,104
MYS,2007,0.785802006721497,,,458
PHL,2007,0.64164787530899,,,608
SGP,2007,0.299546957015991,,,702
THA,2007,0.70117461681366,,,764
TLS,2007,0.762962460517883,,,626
VNM,2007,0.728988945484161,,,704
KAZ,2007,0.630193471908569,,,398
KGZ,2007,0.733140528202057,,,417
TJK,2007,0.792456924915314,,,762
TKM,2007,0.66303563117981,,,795
UZB,2007,0.697100043296814,,,860
ARE,2007,1.0,,,784
ARM,2007,0.69193708896637,,,51
AZE,2007,0.714970290660858,,,31
BHR,2007,1.0,,,48
CYP,2007,1.0,,,196
GEO,2007,0.74085658788681,,,268
IRQ,2007,0.993442356586456,,,368
ISR,2007,0.936935544013977,,,376
JOR,2007,1.0,,,400
KWT,2007,1.0,,,414
LBN,2007,0.56959456205368,,,422
OMN,2007,1.0,,,512
PSE,2007,1.0,,,275
QAT,2007,1.0,,,634
SAU,2007,0.690434753894806,,,682
SYR,2007,0.593805372714996,,,760
TUR,2007,0.758485913276672,,,792
YEM,2007,0.749503433704376,,,887
ALB,2007,0.686226725578308,,,8
AND,2007,0.836707949638367,,,20
BIH,2007,0.700947165489197,,,70
ESP,2007,0.665746331214905,,,724
GRC,2007,0.677432239055634,,,300
HRV,2007,0.831419587135315,,,191
ITA,2007,0.637456238269806,,,380
MKD,2007,0.743491947650909,,,807
MLT,2007,0.710049867630005,,,470
MNE,2007,0.637503981590271,,,499
PRT,2007,0.758374333381653,,,620
SMR,2007,0.548674523830414,,,674
SRB,2007,0.612852513790131,,,688
SVN,2007,0.793632507324219,,,705
BGR,2007,0.726087749004364,,,100
BLR,2007,0.763527870178223,,,112
CZE,2007,0.609253168106079,,,203
HUN,2007,0.552893221378326,,,348
MDA,2007,0.503646314144135,,,498
POL,2007,0.667603850364685,,,616
ROU,2007,0.626557409763336,,,642
RUS,2007,0.880464255809784,,,643
SVK,2007,0.676932573318481,,,703
UKR,2007,0.582164406776428,,,804
GGY,2007,,,,831
JEY,2007,,,,832
ALA,2007,0.934049189090729,,,248
DNK,2007,0.454837828874588,,,208
EST,2007,0.879009425640106,,,233
FIN,2007,0.958570063114166,,,246
FRO,2007,0.597671747207642,,,234
GBR,2007,0.410485059022903,,,826
IMN,2007,0.542778015136719,,,833
IRL,2007,0.44706454873085,,,372
ISL,2007,0.832783043384552,,,352
LTU,2007,0.701342582702637,,,440
LVA,2007,0.860332667827606,,,428
NOR,2007,0.951260685920715,,,578
SJM,2007,0.868476808071136,,,744
SWE,2007,0.938458919525146,,,752
AUT,2007,0.714450657367706,,,40
BEL,2007,0.630571007728577,,,56
CHE,2007,0.635426640510559,,,756
DEU,2007,0.672609210014343,,,276
FRA,2007,0.610994935035706,,,250
LIE,2007,0.647572159767151,,,438
LUX,2007,0.537191390991211,,,442
NLD,2007,0.585147857666016,,,528
ATA,2007,,,,10
DZA,2008,0.965457260608673,,,12
EGY,2008,1.0,,,818
ESH,2008,0.921100199222565,,,732
LBY,2008,0.99187046289444,,,434
MAR,2008,0.754356443881989,,,504
SDN,2008,0.720388829708099,,,729
TUN,2008,0.712507843971252,,,788
BEN,2008,0.905951619148254,,,204
BFA,2008,0.851295471191406,,,854
CIV,2008,0.572165191173553,,,384
CPV,2008,0.96588134765625,,,132
GHA,2008,0.582094192504883,,,288
GIN,2008,0.583964347839355,,,324
GMB,2008,0.697721421718597,,,270
GNB,2008,0.633940517902374,,,624
LBR,2008,0.757383942604065,,,430
MLI,2008,0.876321613788605,,,466
MRT,2008,0.881564795970917,,,478
NER,2008,0.848664522171021,,,562
NGA,2008,0.501263976097107,,,566
SEN,2008,0.811946749687195,,,686
SHN,2008,,,,654
SLE,2008,0.634629130363464,,,694
TGO,2008,0.629638910293579,,,768
ATF,2008,,,,260
BDI,2008,0.514167964458466,,,108
COM,2008,0.70391583442688,,,174
DJI,2008,0.736944735050201,,,262
ERI,2008,0.750510573387146,,,232
ETH,2008,0.838725328445435,,,231
IOT,2008,,,,86
KEN,2008,0.727204620838165,,,404
MDG,2008,0.586905419826508,,,450
MOZ,2008,0.684236764907837,,,508
MUS,2008,0.506859004497528,,,480
MWI,2008,0.701848149299622,,,454
MYT,2008,1.0,,,175
REU,2008,0.927372634410858,,,638
RWA,2008,0.467407613992691,,,646
SOM,2008,0.72024142742157,,,706
SSD,2008,0.636647284030914,,,728
SYC,2008,,,,690
TZA,2008,0.841356039047241,,,834
UGA,2008,0.587424278259277,,,800
ZMB,2008,0.893057405948639,,,894
ZWE,2008,0.868356049060822,,,716
AGO,2008,0.771819889545441,,,24
CAF,2008,0.94701874256134,,,140
CMR,2008,0.864993214607239,,,120
COD,2008,0.940204381942749,,,180
COG,2008,0.747800588607788,,,178
GAB,2008,0.841033399105072,,,266
GNQ,2008,0.903223633766174,,,226
STP,2008,0.844143152236938,,,678
TCD,2008,0.79514217376709,,,148
BWA,2008,0.825969815254211,,,72
LSO,2008,0.542427599430084,,,426
NAM,2008,0.770321071147919,,,516
SWZ,2008,0.622699916362762,,,748
ZAF,2008,0.585355520248413,,,710
AUS,2008,0.693712592124939,,,36
CXR,2008,,,,162
HMD,2008,,,,334
NFK,2008,,,,574
NZL,2008,0.603756785392761,,,554
FJI,2008,0.843633890151978,,,242
NCL,2008,0.859450936317444,,,540
PNG,2008,0.9794802069664,,,598
SLB,2008,0.962292850017548,,,90
VUT,2008,0.942709803581238,,,548
FSM,2008,,,,583
GUM,2008,,,,316
KIR,2008,,,,296
MHL,2008,,,,584
MNP,2008,,,,580
NRU,2008,,,,520
PLW,2008,,,,585
UMI,2008,,,,581
ASM,2008,,,,16
COK,2008,,,,184
NIU,2008,,,,570
PCN,2008,,,,612
PYF,2008,,,,258
TON,2008,,,,776
WLF,2008,,,,876
WSM,2008,0.887149512767792,,,882
BMU,2008,,,,60
CAN,2008,0.906639635562897,,,124
GRL,2008,0.911523520946503,,,304
SPM,2008,0.961806833744049,,,666
USA,2008,0.684667885303497,,,840
ARG,2008,0.73728358745575,,,32
BOL,2008,0.810180008411407,,,68
BRA,2008,0.779320240020752,,,76
BVT,2008,,,,74
CHL,2008,0.884698688983917,,,152
COL,2008,0.718771278858185,,,170
ECU,2008,0.802820384502411,,,218
FLK,2008,0.9505735039711,,,238
GUF,2008,0.993353486061096,,,254
GUY,2008,0.940996944904327,,,328
PER,2008,0.915531516075134,,,604
PRY,2008,0.682898938655853,,,600
SGS,2008,,,,239
SUR,2008,0.993266820907593,,,740
URY,2008,0.343926608562469,,,858
VEN,2008,0.863516867160797,,,862
BLZ,2008,0.91656893491745,,,84
CRI,2008,0.673988401889801,,,188
GTM,2008,0.635841310024261,,,320
HND,2008,0.726203083992004,,,340
MEX,2008,0.737362146377563,,,484
NIC,2008,0.621659159660339,,,558
PAN,2008,0.778458178043365,,,591
SLV,2008,0.377422213554382,,,222
ABW,2008,,,,533
AIA,2008,,,,660
ATG,2008,0.980515778064728,,,28
BES,2008,0.970758974552155,,,535
BHS,2008,0.938103795051575,,,44
BRB,2008,0.90477192401886,,,52
CUB,2008,0.579365193843842,,,192
CUW,2008,0.951537430286407,,,531
CYM,2008,,,,136
DMA,2008,0.92262852191925,,,212
DOM,2008,0.631567299365997,,,214
GLP,2008,0.924294888973236,,,312
GRD,2008,0.92476761341095,,,308
HTI,2008,0.469454169273376,,,332
JAM,2008,0.699119508266449,,,388
KNA,2008,0.973433613777161,,,659
LCA,2008,,,,662
MAF,2008,,,,663
MSR,2008,,,,500
MTQ,2008,0.977369844913483,,,474
PRI,2008,0.545162677764893,,,630
TCA,2008,0.978927910327911,,,796
TTO,2008,0.904814958572388,,,780
VCT,2008,,,,670
VGB,2008,,,,92
VIR,2008,,,,850
CHN,2008,0.63532954454422,,,156
HKG,2008,0.773873805999756,,,344
JPN,2008,0.879323363304138,,,392
KOR,2008,0.841847836971283,,,410
MAC,2008,,,,446
MNG,2008,0.501916170120239,,,496
PRK,2008,0.81204229593277,,,408
AFG,2008,0.765316307544708,,,4
BGD,2008,0.380661517381668,,,50
BTN,2008,0.843680024147034,,,64
IND,2008,0.605782568454742,,,356
IRN,2008,0.901836454868317,,,364
LKA,2008,0.676721751689911,,,144
MDV,2008,,,,462
NPL,2008,0.766486048698425,,,524
PAK,2008,0.879093885421753,,,586
BRN,2008,0.942151129245758,,,96
IDN,2008,0.743645906448364,,,360
KHM,2008,0.734348595142365,,,116
LAO,2008,0.912314116954803,,,418
MMR,2008,0.810582518577576,,,104
MYS,2008,0.784929752349854,,,458
PHL,2008,0.637771487236023,,,608
SGP,2008,0.298870235681534,,,702
THA,2008,0.699193716049194,,,764
TLS,2008,0.756855845451355,,,626
VNM,2008,0.724288403987885,,,704
KAZ,2008,0.629741728305817,,,398
KGZ,2008,0.733074367046356,,,417
TJK,2008,0.793050944805145,,,762
TKM,2008,0.664252400398254,,,795
UZB,2008,0.697314977645874,,,860
ARE,2008,1.0,,,784
ARM,2008,0.692646980285645,,,51
AZE,2008,0.714652061462402,,,31
BHR,2008,1.0,,,48
CYP,2008,1.0,,,196
GEO,2008,0.745452105998993,,,268
IRQ,2008,0.993352353572845,,,368
ISR,2008,0.937182128429413,,,376
JOR,2008,1.0,,,400
KWT,2008,1.0,,,414
LBN,2008,0.569081246852875,,,422
OMN,2008,1.0,,,512
PSE,2008,1.0,,,275
QAT,2008,1.0,,,634
SAU,2008,0.690460026264191,,,682
SYR,2008,0.593881130218506,,,760
TUR,2008,0.761530578136444,,,792
YEM,2008,0.751590967178345,,,887
ALB,2008,0.67125940322876,,,8
AND,2008,0.833495914936066,,,20
BIH,2008,0.702255547046661,,,70
ESP,2008,0.662212908267975,,,724
GRC,2008,0.656376659870148,,,300
HRV,2008,0.821004450321198,,,191
ITA,2008,0.631151258945465,,,380
MKD,2008,0.745169401168823,,,807
MLT,2008,0.709998905658722,,,470
MNE,2008,0.638589978218079,,,499
PRT,2008,0.751979649066925,,,620
SMR,2008,0.539434194564819,,,674
SRB,2008,0.616835594177246,,,688
SVN,2008,0.79523229598999,,,705
BGR,2008,0.726781845092773,,,100
BLR,2008,0.763416826725006,,,112
CZE,2008,0.610040247440338,,,203
HUN,2008,0.554159700870514,,,348
MDA,2008,0.504103481769562,,,498
POL,2008,0.667816460132599,,,616
ROU,2008,0.62529844045639,,,642
RUS,2008,0.880596041679382,,,643
SVK,2008,0.676187992095947,,,703
UKR,2008,0.581717908382416,,,804
GGY,2008,,,,831
JEY,2008,,,,832
ALA,2008,0.934171915054321,,,248
DNK,2008,0.449915319681168,,,208
EST,2008,0.882677853107452,,,233
FIN,2008,0.958691000938416,,,246
FRO,2008,0.597567021846771,,,234
GBR,2008,0.410130977630615,,,826
IMN,2008,0.540215611457825,,,833
IRL,2008,0.451908141374588,,,372
ISL,2008,0.832793772220612,,,352
LTU,2008,0.705141603946686,,,440
LVA,2008,0.861685931682587,,,428
NOR,2008,0.951398611068726,,,578
SJM,2008,0.868476212024689,,,744
SWE,2008,0.940311193466187,,,752
AUT,2008,0.719719171524048,,,40
BEL,2008,0.630145251750946,,,56
CHE,2008,0.637381792068481,,,756
DEU,2008,0.674079895019531,,,276
FRA,2008,0.613344967365265,,,250
LIE,2008,0.652430832386017,,,438
LUX,2008,0.534533858299255,,,442
NLD,2008,0.582148015499115,,,528
ATA,2008,,,,10
DZA,2009,0.965450406074524,,,12
EGY,2009,1.0,,,818
ESH,2009,0.915609419345856,,,732
LBY,2009,0.99169921875,,,434
MAR,2009,0.753479957580566,,,504
SDN,2009,0.714874744415283,,,729
TUN,2009,0.715442359447479,,,788
BEN,2009,0.907896816730499,,,204
BFA,2009,0.857010841369629,,,854
CIV,2009,0.571742594242096,,,384
CPV,2009,0.969380974769592,,,132
GHA,2009,0.581660389900208,,,288
GIN,2009,0.583414912223816,,,324
GMB,2009,0.692334771156311,,,270
GNB,2009,0.632192015647888,,,624
LBR,2009,0.757207274436951,,,430
MLI,2009,0.87387490272522,,,466
MRT,2009,0.88178563117981,,,478
NER,2009,0.848133444786072,,,562
NGA,2009,0.518454909324646,,,566
SEN,2009,0.806919038295746,,,686
SHN,2009,,,,654
SLE,2009,0.633787333965302,,,694
TGO,2009,0.631547570228577,,,768
ATF,2009,,,,260
BDI,2009,0.520171761512756,,,108
COM,2009,0.68645316362381,,,174
DJI,2009,0.736314177513123,,,262
ERI,2009,0.750180602073669,,,232
ETH,2009,0.836710214614868,,,231
IOT,2009,,,,86
KEN,2009,0.723599195480347,,,404
MDG,2009,0.586735486984253,,,450
MOZ,2009,0.68189662694931,,,508
MUS,2009,0.507134616374969,,,480
MWI,2009,0.695953130722046,,,454
MYT,2009,1.0,,,175
REU,2009,0.927178084850311,,,638
RWA,2009,0.465770930051804,,,646
SOM,2009,0.720801770687103,,,706
SSD,2009,0.634177625179291,,,728
SYC,2009,,,,690
TZA,2009,0.837459087371826,,,834
UGA,2009,0.582578420639038,,,800
ZMB,2009,0.891277253627777,,,894
ZWE,2009,0.86736536026001,,,716
AGO,2009,0.769520103931427,,,24
CAF,2009,0.947014808654785,,,140
CMR,2009,0.863683760166168,,,120
COD,2009,0.940329492092133,,,180
COG,2009,0.747990727424622,,,178
GAB,2009,0.841174721717834,,,266
GNQ,2009,0.903998017311096,,,226
STP,2009,0.83978945016861,,,678
TCD,2009,0.794886350631714,,,148
BWA,2009,0.825876832008362,,,72
LSO,2009,0.546204805374146,,,426
NAM,2009,0.770206689834595,,,516
SWZ,2009,0.623880982398987,,,748
ZAF,2009,0.585956871509552,,,710
AUS,2009,0.694278240203857,,,36
CXR,2009,,,,162
HMD,2009,,,,334
NFK,2009,,,,574
NZL,2009,0.601281821727753,,,554
FJI,2009,0.845902562141418,,,242
NCL,2009,0.860243141651154,,,540
PNG,2009,0.979893803596497,,,598
SLB,2009,0.962377667427063,,,90
VUT,2009,0.942910075187683,,,548
FSM,2009,,,,583
GUM,2009,,,,316
KIR,2009,,,,296
MHL,2009,,,,584
MNP,2009,,,,580
NRU,2009,,,,520
PLW,2009,,,,585
UMI,2009,,,,581
ASM,2009,,,,16
COK,2009,,,,184
NIU,2009,,,,570
PCN,2009,,,,612
PYF,2009,,,,258
TON,2009,,,,776
WLF,2009,,,,876
WSM,2009,0.884784162044525,,,882
BMU,2009,,,,60
CAN,2009,0.9066042304039,,,124
GRL,2009,0.911523222923279,,,304
SPM,2009,0.961320459842682,,,666
USA,2009,0.68496561050415,,,840
ARG,2009,0.737940013408661,,,32
BOL,2009,0.809467256069183,,,68
BRA,2009,0.779101848602295,,,76
BVT,2009,,,,74
CHL,2009,0.883976459503174,,,152
COL,2009,0.719155132770538,,,170
ECU,2009,0.800667226314545,,,218
FLK,2009,0.950569927692413,,,238
GUF,2009,0.993377149105072,,,254
GUY,2009,0.940914869308472,,,328
PER,2009,0.914987206459045,,,604
PRY,2009,0.681621253490448,,,600
SGS,2009,,,,239
SUR,2009,0.992887794971466,,,740
URY,2009,0.33641791343689,,,858
VEN,2009,0.863060653209686,,,862
BLZ,2009,0.91563093662262,,,84
CRI,2009,0.67337566614151,,,188
GTM,2009,0.626555562019348,,,320
HND,2009,0.725548088550568,,,340
MEX,2009,0.737109482288361,,,484
NIC,2009,0.620007157325745,,,558
PAN,2009,0.778170168399811,,,591
SLV,2009,0.378347724676132,,,222
ABW,2009,,,,533
AIA,2009,,,,660
ATG,2009,0.980788171291351,,,28
BES,2009,0.970350086688995,,,535
BHS,2009,0.938463151454926,,,44
BRB,2009,0.900608122348785,,,52
CUB,2009,0.569331765174866,,,192
CUW,2009,0.950202286243439,,,531
CYM,2009,,,,136
DMA,2009,0.917662084102631,,,212
DOM,2009,0.627847015857697,,,214
GLP,2009,0.924291729927063,,,312
GRD,2009,0.921477675437927,,,308
HTI,2009,0.455338537693024,,,332
JAM,2009,0.698500394821167,,,388
KNA,2009,0.973208665847778,,,659
LCA,2009,,,,662
MAF,2009,,,,663
MSR,2009,,,,500
MTQ,2009,0.977495431900024,,,474
PRI,2009,0.541420221328735,,,630
TCA,2009,0.979047179222107,,,796
TTO,2009,0.90732878446579,,,780
VCT,2009,,,,670
VGB,2009,,,,92
VIR,2009,,,,850
CHN,2009,0.633774280548096,,,156
HKG,2009,0.769169270992279,,,344
JPN,2009,0.880956470966339,,,392
KOR,2009,0.838850915431976,,,410
MAC,2009,,,,446
MNG,2009,0.502834320068359,,,496
PRK,2009,0.813294529914856,,,408
AFG,2009,0.764957010746002,,,4
BGD,2009,0.374749392271042,,,50
BTN,2009,0.842519342899323,,,64
IND,2009,0.604932248592377,,,356
IRN,2009,0.901226282119751,,,364
LKA,2009,0.678485035896301,,,144
MDV,2009,,,,462
NPL,2009,0.762301802635193,,,524
PAK,2009,0.879213809967041,,,586
BRN,2009,0.941870272159576,,,96
IDN,2009,0.738390386104584,,,360
KHM,2009,0.734180808067322,,,116
LAO,2009,0.90891820192337,,,418
MMR,2009,0.808533430099487,,,104
MYS,2009,0.784114897251129,,,458
PHL,2009,0.63385009765625,,,608
SGP,2009,0.298186868429184,,,702
THA,2009,0.697664260864258,,,764
TLS,2009,0.756931066513062,,,626
VNM,2009,0.722794532775879,,,704
KAZ,2009,0.627693355083466,,,398
KGZ,2009,0.735649585723877,,,417
TJK,2009,0.792198061943054,,,762
TKM,2009,0.665434539318085,,,795
UZB,2009,0.696683585643768,,,860
ARE,2009,1.0,,,784
ARM,2009,0.690776467323303,,,51
AZE,2009,0.714142918586731,,,31
BHR,2009,1.0,,,48
CYP,2009,1.0,,,196
GEO,2009,0.7524693608284,,,268
IRQ,2009,1.0,,,368
ISR,2009,0.934087753295898,,,376
JOR,2009,1.0,,,400
KWT,2009,1.0,,,414
LBN,2009,0.567663371562958,,,422
OMN,2009,1.0,,,512
PSE,2009,1.0,,,275
QAT,2009,1.0,,,634
SAU,2009,0.690445423126221,,,682
SYR,2009,0.59361344575882,,,760
TUR,2009,0.763146996498108,,,792
YEM,2009,0.752965450286865,,,887
ALB,2009,0.666119277477264,,,8
AND,2009,0.832748651504517,,,20
BIH,2009,0.702179133892059,,,70
ESP,2009,0.663276612758636,,,724
GRC,2009,0.657180190086365,,,300
HRV,2009,0.81999146938324,,,191
ITA,2009,0.644341588020325,,,380
MKD,2009,0.754658043384552,,,807
MLT,2009,0.709924340248108,,,470
MNE,2009,0.639239609241486,,,499
PRT,2009,0.754074156284332,,,620
SMR,2009,0.55781489610672,,,674
SRB,2009,0.62054842710495,,,688
SVN,2009,0.802605986595154,,,705
BGR,2009,0.729161560535431,,,100
BLR,2009,0.762842953205109,,,112
CZE,2009,0.610818922519684,,,203
HUN,2009,0.554941534996033,,,348
MDA,2009,0.505272686481476,,,498
POL,2009,0.668607950210571,,,616
ROU,2009,0.625385880470276,,,642
RUS,2009,0.880793869495392,,,643
SVK,2009,0.676949799060822,,,703
UKR,2009,0.581667721271515,,,804
GGY,2009,,,,831
JEY,2009,,,,832
ALA,2009,0.934206426143646,,,248
DNK,2009,0.451955378055573,,,208
EST,2009,0.881710648536682,,,233
FIN,2009,0.958829939365387,,,246
FRO,2009,0.597462356090546,,,234
GBR,2009,0.41682904958725,,,826
IMN,2009,0.548233389854431,,,833
IRL,2009,0.452510207891464,,,372
ISL,2009,0.832803964614868,,,352
LTU,2009,0.701053500175476,,,440
LVA,2009,0.861023664474487,,,428
NOR,2009,0.951571762561798,,,578
SJM,2009,0.868475377559662,,,744
SWE,2009,0.94181877374649,,,752
AUT,2009,0.720554113388062,,,40
BEL,2009,0.632678389549255,,,56
CHE,2009,0.639348208904266,,,756
DEU,2009,0.675906181335449,,,276
FRA,2009,0.614277958869934,,,250
LIE,2009,0.657873928546906,,,438
LUX,2009,0.534761726856232,,,442
NLD,2009,0.584151029586792,,,528
ATA,2009,,,,10
DZA,2010,0.965690016746521,0.882872343063354,1.0,12
EGY,2010,1.0,0.946751236915588,1.0,818
ESH,2010,0.91548764705658,0.895017683506012,0.947415053844452,732
LBY,2010,0.991522371768951,0.936853110790253,1.0,434
MAR,2010,0.753979027271271,0.722003579139709,0.882870495319366,504
SDN,2010,0.717885851860046,0.681741297245026,0.873923122882843,729
TUN,2010,0.704663574695587,0.652343273162842,0.83108651638031,788
BEN,2010,0.900581896305084,0.843063116073608,0.989456951618195,204
BFA,2010,0.854428946971893,0.804606854915619,0.943174481391907,854
CIV,2010,0.566513001918793,0.539940416812897,0.666093766689301,384
CPV,2010,0.98084568977356,0.936093389987946,1.0,132
GHA,2010,0.578234493732452,0.54591304063797,0.698230803012848,288
GIN,2010,0.581205487251282,0.547608554363251,0.682530343532562,324
GMB,2010,0.679607927799225,0.640875279903412,0.826460540294647,270
GNB,2010,0.631083130836487,0.59944099187851,0.71505218744278,624
LBR,2010,0.753368616104126,0.731013476848602,0.793647468090057,430
MLI,2010,0.87380313873291,0.833925247192383,0.939254879951477,466
MRT,2010,0.881994605064392,0.842277705669403,0.939760327339172,478
NER,2010,0.847044944763184,0.797029674053192,0.917075037956238,562
NGA,2010,0.50152587890625,0.472211807966232,0.698646366596222,566
SEN,2010,0.806977570056915,0.758559703826904,0.920604884624481,686
SHN,2010,,,,654
SLE,2010,0.590988337993622,0.562121689319611,0.668395102024078,694
TGO,2010,0.608265101909637,0.576388478279114,0.732256472110748,768
ATF,2010,,,,260
BDI,2010,0.503183364868164,0.477500230073929,0.632678925991058,108
COM,2010,0.686489939689636,0.638918399810791,0.815282046794891,174
DJI,2010,0.735994100570679,0.679247081279755,0.895730555057526,262
ERI,2010,0.750635743141174,0.689691483974457,0.906179130077362,232
ETH,2010,0.833650648593903,0.805894017219543,0.901681125164032,231
IOT,2010,,,,86
KEN,2010,0.721691370010376,0.674315571784973,0.840989708900452,404
MDG,2010,0.581243276596069,0.545330762863159,0.705011010169983,450
MOZ,2010,0.676724374294281,0.637767255306244,0.821884453296661,508
MUS,2010,0.507405698299408,0.442583948373795,0.751899600028992,480
MWI,2010,0.689711332321167,0.648361682891846,0.791842341423035,454
MYT,2010,1.0,0.998110234737396,1.0,175
REU,2010,0.928628504276276,0.903169989585876,0.978297770023346,638
RWA,2010,0.49544882774353,0.471567064523697,0.620182275772095,646
SOM,2010,0.720472753047943,0.666913568973541,0.892585575580597,706
SSD,2010,0.635043025016785,0.598339140415192,0.811506867408752,728
SYC,2010,,,,690
TZA,2010,0.824516177177429,0.79473340511322,0.8988156914711,834
UGA,2010,0.579987943172455,0.549938678741455,0.692335486412048,800
ZMB,2010,0.89095151424408,0.861695110797882,0.94063001871109,894
ZWE,2010,0.868003726005554,0.826134085655212,0.942833602428436,716
AGO,2010,0.7692911028862,0.736809074878693,0.862831950187683,24
CAF,2010,0.947820603847504,0.932465434074402,0.966682374477386,140
CMR,2010,0.859668552875519,0.844358444213867,0.890400469303131,120
COD,2010,0.940215826034546,0.916306793689728,0.957608103752136,180
COG,2010,0.747896671295166,0.725345134735107,0.799393713474274,178
GAB,2010,0.840883076190948,0.823742389678955,0.86355185508728,266
GNQ,2010,0.905934154987335,0.8795285820961,0.938286900520325,226
STP,2010,0.854718506336212,0.815578103065491,0.972681879997253,678
TCD,2010,0.794194221496582,0.753780007362366,0.912218928337097,148
BWA,2010,0.825737714767456,0.779959321022034,0.911998808383942,72
LSO,2010,0.549813032150269,0.488862693309784,0.706692516803741,426
NAM,2010,0.770146787166595,0.733264148235321,0.882889330387115,516
SWZ,2010,0.625189363956451,0.560909748077393,0.791606307029724,748
ZAF,2010,0.595916986465454,0.551503479480743,0.761262834072113,710
AUS,2010,0.699317038059235,0.674965918064117,0.791224002838135,36
CXR,2010,,,,162
HMD,2010,,,,334
NFK,2010,,,,574
NZL,2010,0.602133512496948,0.568024158477783,0.6728675365448,554
FJI,2010,0.842498004436493,0.811659753322601,0.878752529621124,242
NCL,2010,0.861335098743439,0.845272660255432,0.886477172374725,540
PNG,2010,0.979634761810303,0.944488942623138,1.0,598
SLB,2010,0.960259020328522,0.908705055713654,1.0,90
VUT,2010,0.943106293678284,0.909038484096527,1.0,548
FSM,2010,,,,583
GUM,2010,,,,316
KIR,2010,,,,296
MHL,2010,,,,584
MNP,2010,,,,580
NRU,2010,,,,520
PLW,2010,,,,585
UMI,2010,,,,581
ASM,2010,,,,16
COK,2010,,,,184
NIU,2010,,,,570
PCN,2010,,,,612
PYF,2010,,,,258
TON,2010,,,,776
WLF,2010,,,,876
WSM,2010,0.981280565261841,0.939137935638428,1.0,882
BMU,2010,,,,60
CAN,2010,0.908224105834961,0.899980545043945,0.919402360916138,124
GRL,2010,0.911522805690765,0.899782538414001,0.932930409908295,304
SPM,2010,0.960829198360443,0.903573513031006,1.0,666
USA,2010,0.688368797302246,0.661655962467194,0.768892407417297,840
ARG,2010,0.725216865539551,0.687527120113373,0.819649934768677,32
BOL,2010,0.8084956407547,0.787682473659515,0.869744181632996,68
BRA,2010,0.772108793258667,0.752673506736755,0.812452971935272,76
BVT,2010,,,,74
CHL,2010,0.883351147174835,0.858732342720032,0.912569642066956,152
COL,2010,0.71930593252182,0.701037883758545,0.776613712310791,170
ECU,2010,0.800700545310974,0.782262563705444,0.842719435691833,218
FLK,2010,0.950568616390228,0.939554870128632,0.969449818134308,238
GUF,2010,0.993385553359985,0.988024532794952,0.997438907623291,254
GUY,2010,0.940748512744904,0.932191491127014,0.953194618225098,328
PER,2010,0.909995675086975,0.895273625850677,0.93680214881897,604
PRY,2010,0.675987899303436,0.647231042385101,0.74368143081665,600
SGS,2010,,,,239
SUR,2010,0.992866933345795,0.985074162483215,0.997526168823242,740
URY,2010,0.339179188013077,0.289376735687256,0.452495783567429,858
VEN,2010,0.862997591495514,0.843239426612854,0.900249004364014,862
BLZ,2010,0.914737522602081,0.89582359790802,0.933987259864807,84
CRI,2010,0.665487349033356,0.635064661502838,0.724693477153778,188
GTM,2010,0.625588238239288,0.5987948179245,0.67720764875412,320
HND,2010,0.723458528518677,0.693307042121887,0.759148001670837,340
MEX,2010,0.739814400672913,0.704472482204437,0.848794102668762,484
NIC,2010,0.629177570343018,0.597923994064331,0.685921788215637,558
PAN,2010,0.775319337844849,0.753410637378693,0.820820271968842,591
SLV,2010,0.37859320640564,0.356080681085587,0.487252652645111,222
ABW,2010,,,,533
AIA,2010,,,,660
ATG,2010,0.995430171489716,0.937223434448242,1.0,28
BES,2010,0.969344198703766,0.894456148147583,1.0,535
BHS,2010,0.9388068318367,0.896017670631409,1.0,44
BRB,2010,0.916723847389221,0.861301481723785,1.0,52
CUB,2010,0.569440960884094,0.548145949840546,0.663168668746948,192
CUW,2010,0.948848903179169,0.865718185901642,1.0,531
CYM,2010,,,,136
DMA,2010,0.911654949188232,0.849067091941833,1.0,212
DOM,2010,0.628424525260925,0.604650139808655,0.705920100212097,214
GLP,2010,0.924201250076294,0.866553425788879,1.0,312
GRD,2010,0.931676089763641,0.893087148666382,1.0,308
HTI,2010,0.449424356222153,0.424472898244858,0.564615428447723,332
JAM,2010,0.697882115840912,0.671268045902252,0.771475613117218,388
KNA,2010,0.972720801830292,0.886330366134644,1.0,659
LCA,2010,,,,662
