ISO3,year,total
LCA,1970,0.912085263
LCA,1971,0.887395951
LCA,1972,0.87858051
LCA,1973,0.881882039
LCA,1974,0.790629954
LCA,1975,0.748912991
LCA,1976,0.733251456
LCA,1977,0.729896481
LCA,1978,0.775681977
LCA,1979,0.782976724
LCA,1980,0.742708569
LCA,1981,0.648861731
LCA,1982,0.697848069
LCA,1983,0.717768135
LCA,1984,0.729511805
LCA,1985,0.731929299
LCA,1986,0.759951116
LCA,1987,0.735562732
LCA,1988,0.774064215
LCA,1989,0.745153795
LCA,1990,0.776626949
LCA,1991,0.699241276
LCA,1992,0.715696936
LCA,1993,0.709461393
LCA,1994,0.620698397
LCA,1995,0.63151529
LCA,1996,0.624804825
LCA,1997,0.607472717
LCA,1998,0.549870371
LCA,1999,0.510143847
LCA,2000,0.46380316
LCA,2001,0.434849309
LCA,2002,0.44528066
LCA,2003,0.418018295
LCA,2004,0.409439585
LCA,2005,0.368633541
LCA,2006,0.378528055
LCA,2007,0.368108619
LCA,2008,0.382454937
LCA,2009,0.370991837
LCA,2010,0.354497264
LCA,2011,0.345593594
LCA,2012,0.339218288
LCA,2013,0.327713874
LCA,2014,0.320142908
STP,1961,3.099968693
STP,1962,3.181555133
STP,1963,2.95861661
STP,1964,3.095921762
STP,1965,3.173248476
STP,1966,3.119483922
STP,1967,3.065867863
STP,1968,2.995530784
STP,1969,2.775685254
STP,1970,2.696005744
STP,1971,2.712232585
STP,1972,2.63207736
STP,1973,2.756348763
STP,1974,2.555709054
STP,1975,2.244631756
STP,1976,2.196411341
STP,1977,2.092947119
STP,1978,2.122085232
STP,1979,2.120047639
STP,1980,1.885858035
STP,1981,1.888688317
STP,1982,1.861818873
STP,1983,1.821528665
STP,1984,1.697659856
STP,1985,1.674911748
STP,1986,1.643790623
STP,1987,1.609009972
STP,1988,1.598032859
STP,1989,1.488825158
STP,1990,1.418542634
STP,1991,1.36343886
STP,1992,1.413462384
STP,1993,1.40284884
STP,1994,1.397547929
STP,1995,1.316397977
STP,1996,1.341846701
STP,1997,1.315401445
STP,1998,1.319667175
STP,1999,1.342058427
STP,2000,1.297482094
STP,2001,1.294402708
STP,2002,1.25449121
STP,2003,1.22231079
STP,2004,1.157124878
STP,2005,1.09896318
STP,2006,1.064389552
STP,2007,1.062182511
STP,2008,1.016482712
STP,2009,1.01561303
STP,2010,0.995247067
STP,2011,0.954432618
STP,2012,0.937179153
STP,2013,0.986159532
STP,2014,1.019811407
SAU,2014,0.413488266
SEN,1961,4.527929695
SEN,1962,4.407500015
SEN,1963,4.334811853
SEN,1964,4.204647418
SEN,1965,4.216507909
SEN,1966,4.025799097
SEN,1967,4.024132155
SEN,1968,3.716775256
SEN,1969,3.667109695
SEN,1970,3.353190459
SEN,1971,3.526040934
SEN,1972,3.154965619
SEN,1973,3.164802873
SEN,1974,3.225223352
SEN,1975,3.293472862
SEN,1976,3.136312005
SEN,1977,2.711648246
SEN,1978,2.971316513
SEN,1979,2.670490987
SEN,1980,2.551455417
SEN,1981,2.692262598
SEN,1982,2.620751666
SEN,1983,2.308700753
SEN,1984,2.258206875
SEN,1985,2.368109725
SEN,1986,2.292638049
SEN,1987,2.275249263
SEN,1988,2.058961577
SEN,1989,2.088669595
SEN,1990,1.970980837
SEN,1991,1.92404104
SEN,1992,1.830023402
SEN,1993,1.834990505
SEN,1994,1.759848055
SEN,1995,1.762469456
SEN,1996,1.629047979
SEN,1997,1.565545594
SEN,1998,1.524779373
SEN,1999,1.655823057
SEN,2000,1.570229462
SEN,2001,1.480723605
SEN,2002,1.29175948
SEN,2003,1.362775468
SEN,2004,1.304948085
SEN,2005,1.353598724
SEN,2006,1.22358355
SEN,2007,1.137639291
SEN,2008,1.285998224
SEN,2009,1.268629423
SEN,2010,1.233345344
SEN,2011,1.032007546
SEN,2012,1.04879876
SEN,2013,0.993684825
SEN,2014,0.981215961
SLE,1961,2.553980065
SLE,1962,2.539467403
SLE,1963,2.494337015
SLE,1964,2.48098245
SLE,1965,2.454644735
SLE,1966,2.451169729
SLE,1967,2.411154265
SLE,1968,2.368261287
SLE,1969,2.354386534
SLE,1970,2.29581139
SLE,1971,2.268794798
SLE,1972,2.2329225
SLE,1973,2.195446266
SLE,1974,2.138390072
SLE,1975,2.109167031
SLE,1976,2.088777122
SLE,1977,2.060503087
SLE,1978,2.026697089
SLE,1979,1.967739181
SLE,1980,1.911105492
SLE,1981,1.867538477
SLE,1982,1.85571915
SLE,1983,1.791871835
SLE,1984,1.77541777
SLE,1985,1.722532812
SLE,1986,1.701038366
SLE,1987,1.644005663
SLE,1988,1.582223772
SLE,1989,1.565864054
SLE,1990,1.563689543
SLE,1991,1.53979089
SLE,1992,1.539206874
SLE,1993,1.53099379
SLE,1994,1.552702274
SLE,1995,1.528231735
SLE,1996,1.549146989
SLE,1997,1.568911328
SLE,1998,1.531135685
SLE,1999,1.457548036
SLE,2000,1.388533642
SLE,2001,1.360994827
SLE,2002,1.348003823
SLE,2003,1.366062238
SLE,2004,1.349139685
SLE,2005,1.285519196
SLE,2006,1.303862713
SLE,2007,1.210487843
SLE,2008,1.205168062
SLE,2009,1.258416582
SLE,2010,1.278632321
SLE,2011,1.264967071
SLE,2012,1.264841102
SLE,2013,1.276547001
SLE,2014,1.25244025
SVN,1992,2.281925722
SVN,1993,2.315344205
SVN,1994,2.394562051
SVN,1995,2.380013363
SVN,1996,2.365446973
SVN,1997,2.37762294
SVN,1998,2.402769987
SVN,1999,2.349760472
SVN,2000,2.37169078
SVN,2001,2.359326149
SVN,2002,2.423786115
SVN,2003,2.301197113
SVN,2004,2.380797077
SVN,2005,2.36548381
SVN,2006,2.325418033
SVN,2007,2.324984412
SVN,2008,2.32510944
SVN,2009,2.281805487
SVN,2010,2.302946116
SVN,2011,2.291346918
SVN,2012,2.27005898
SVN,2013,2.204729555
SVN,2014,2.272624405
SVK,1993,2.826190885
SVK,1994,3.018759424
SVK,1995,2.941073328
SVK,1996,2.888982266
SVK,1997,2.946062926
SVK,1998,2.916318209
SVK,1999,2.786363682
SVK,2000,2.606251539
SVK,2001,2.8754773
SVK,2002,2.866472738
SVK,2003,2.703835651
SVK,2004,2.985737747
SVK,2005,2.903472348
SVK,2006,2.795585782
SVK,2007,2.762431096
SVK,2008,3.001709669
SVK,2009,2.826771397
SVK,2010,2.636207241
SVK,2011,2.829470981
SVK,2012,2.647626979
SVK,2013,2.748195216
SVK,2014,2.979985807
SGP,1973,0.068590723
SGP,1974,0.063184635
SGP,1975,0.062176362
SGP,1976,0.062273252
SGP,1977,0.059319681
SGP,1978,0.058106638
SGP,1979,0.056383361
SGP,1980,0.054837833
SGP,1981,0.054599571
SGP,1982,0.056381306
SGP,1983,0.051264525
SGP,1984,0.049270374
SGP,1985,0.047817807
SGP,1986,0.046224021
SGP,1987,0.04772979
SGP,1988,0.039674162
SGP,1989,0.039175102
SGP,1990,0.037176712
SGP,1991,0.034855006
SGP,1992,0.033872778
SGP,1993,0.032053281
SGP,1994,0.030987869
SGP,1995,0.031290741
SGP,1996,0.031432634
SGP,1997,0.031762537
SGP,1998,0.03264496
SGP,1999,0.033355657
SGP,2000,0.03313801
SGP,2001,0.03368297
SGP,2002,0.034404387
SGP,2003,0.043292578
SGP,2004,0.045334128
SGP,2005,0.046770667
SGP,2006,0.049156501
SGP,2007,0.044200665
SGP,2008,0.047893244
SGP,2009,0.048801552
SGP,2010,0.050463407
SGP,2011,0.051127615
SGP,2012,0.051741891
SGP,2013,0.056946397
SGP,2014,0.058650521
SOM,1961,4.566072112
SOM,1962,4.457794316
SOM,1963,4.350617618
SOM,1964,4.250166628
SOM,1965,4.154149297
SOM,1966,4.081985096
SOM,1967,3.973849157
SOM,1968,3.866592196
SOM,1969,3.765699533
SOM,1970,3.72161151
SOM,1971,3.662704852
SOM,1972,3.70327477
SOM,1973,3.614734411
SOM,1974,3.508792218
SOM,1975,3.33558964
SOM,1976,3.048073277
SOM,1977,2.745029468
SOM,1978,2.472564928
SOM,1979,2.281279515
SOM,1980,2.158208302
SOM,1981,2.1412495
SOM,1982,2.151877415
SOM,1983,2.126080984
SOM,1984,2.17709538
SOM,1985,2.22429635
SOM,1986,2.190348408
SOM,1987,2.17501738
SOM,1988,2.151322795
SOM,1989,2.150259479
SOM,1990,2.133351668
SOM,1991,2.056753384
SOM,1992,2.032212629
SOM,1993,2.045222472
SOM,1994,2.084548624
SOM,1995,2.027887161
SOM,1996,1.980539869
SOM,1997,1.927425066
SOM,1998,1.832647769
SOM,1999,1.789996809
SOM,2000,1.74492148
SOM,2001,1.700708524
SOM,2002,1.651377565
SOM,2003,1.592762351
SOM,2004,1.544911295
SOM,2005,1.491286521
SOM,2006,1.443305029
SOM,2007,1.395138384
SOM,2008,1.366014571
SOM,2009,1.333483803
SOM,2010,1.317875161
SOM,2011,1.250616468
SOM,2012,1.252503961
SOM,2013,1.221718871
SOM,2014,1.175611983
ZAF,1961,2.940179144
ZAF,1962,2.835394221
ZAF,1963,2.767114564
ZAF,1964,2.594216595
ZAF,1965,2.486727039
ZAF,1966,2.443925281
ZAF,1967,2.621918763
ZAF,1968,2.36416237
ZAF,1969,2.303369112
ZAF,1970,2.285886652
ZAF,1971,2.321745155
ZAF,1972,2.296669303
ZAF,1973,2.03284995
ZAF,1974,2.239524821
ZAF,1975,2.075651994
ZAF,1976,1.988216219
ZAF,1977,2.008654668
ZAF,1978,1.987114977
ZAF,1979,1.876207947
ZAF,1980,1.89431718
ZAF,1981,1.960141964
ZAF,1982,1.748916773
ZAF,1983,1.581217954
ZAF,1984,1.579133227
ZAF,1985,1.604524452
ZAF,1986,1.585444611
ZAF,1987,1.610079801
ZAF,1988,1.596507963
ZAF,1989,1.590495603
ZAF,1990,1.495133973
ZAF,1991,1.451475183
ZAF,1992,1.255161894
ZAF,1993,1.397913088
ZAF,1994,1.410573476
ZAF,1995,1.252074813
ZAF,1996,1.361611448
ZAF,1997,1.313839172
ZAF,1998,1.250153056
ZAF,1999,1.268555086
ZAF,2000,1.292868537
ZAF,2001,1.232629837
ZAF,2002,1.257299687
ZAF,2003,1.184202363
ZAF,2004,1.166836418
ZAF,2005,1.170588885
ZAF,2006,1.093409198
ZAF,2007,1.056618582
ZAF,2008,1.145643114
ZAF,2009,1.126544304
ZAF,2010,1.089480401
ZAF,2011,1.070093674
ZAF,2012,1.068792255
ZAF,2013,1.049393426
ZAF,2014,1.077947013
ESP,1961,1.306618236
ESP,1962,1.36820054
ESP,1963,1.400046596
ESP,1964,1.245870505
ESP,1965,1.287427964
ESP,1966,1.341109877
ESP,1967,1.346445905
ESP,1968,1.39400435
ESP,1969,1.353534223
ESP,1970,1.325507757
ESP,1971,1.405819304
ESP,1972,1.405137826
ESP,1973,1.365667951
ESP,1974,1.378098831
ESP,1975,1.430223635
ESP,1976,1.368026946
ESP,1977,1.34074844
ESP,1978,1.478244915
ESP,1979,1.391168869
ESP,1980,1.50234909
ESP,1981,1.250347945
ESP,1982,1.375878534
ESP,1983,1.298752917
ESP,1984,1.635957626
ESP,1985,1.568683108
ESP,1986,1.442667046
ESP,1987,1.637677341
ESP,1988,1.636125382
ESP,1989,1.549696725
ESP,1990,1.598941014
ESP,1991,1.514473792
ESP,1992,1.428141565
ESP,1993,1.497118733
ESP,1994,1.41173541
ESP,1995,1.200616409
ESP,1996,1.653697294
ESP,1997,1.607796042
ESP,1998,1.661315254
ESP,1999,1.481313505
ESP,2000,1.713804128
ESP,2001,1.555670567
ESP,2002,1.563903014
ESP,2003,1.623381843
ESP,2004,1.593976814
ESP,2005,1.223528185
ESP,2006,1.397464307
ESP,2007,1.551024188
ESP,2008,1.462113266
ESP,2009,1.339947804
ESP,2010,1.404713098
ESP,2011,1.421884126
ESP,2012,1.178194159
ESP,2013,1.524994295
ESP,2014,1.328075323
,1961,7.0162796
,1962,6.81324287
,1963,6.641165957
,1964,6.395463
,1965,6.212256409
,1966,6.026767295
,1967,5.992588429
,1968,5.673999998
,1969,5.597813373
,1970,5.490942046
,1971,5.356477521
,1972,5.227667889
,1973,5.005700386
,1974,4.922294519
,1975,4.789664053
,1976,4.628594433
,1977,4.52132315
,1978,4.372093484
,1979,4.156254153
,1980,4.037015176
,1981,3.973407269
,1982,3.700047894
,1983,3.598341253
,1984,3.39755979
,1985,3.453184443
,1986,3.40402967
,1987,3.278548949
,1988,3.382029265
,1989,3.164188951
,1990,3.042396099
,1991,3.069742175
,1992,3.116126531
,1993,2.913283627
,1994,2.94127477
,1995,2.810424757
,1996,2.820161038
,1997,2.698624435
,1998,2.656095725
,1999,2.534006136
,2000,2.461880414
,2001,2.468148026
,2002,2.352885349
,2003,2.360504091
,2004,2.224617845
,2005,2.187258145
,2006,2.142236885
,2007,2.076373994
,2008,2.003264416
,2009,1.614357767
,2010,1.465513024
SUR,2000,100.976521
SUR,2001,100.2130802
SUR,2002,99.84493212
SUR,2003,99.17739189
SUR,2004,98.68429768
SUR,2005,97.93426012
SUR,2006,97.32466221
SUR,2007,96.15105879
SUR,2008,94.95136929
SUR,2009,93.56518795
SUR,2010,92.60743097
SUR,2011,91.45727796
SUR,2012,90.25793816
SUR,2013,89.27988139
SUR,2014,88.21240235
TJK,1992,0.511494499
TJK,1993,0.49331035
TJK,1994,0.472382231
TJK,1995,0.442385952
TJK,1996,0.434167046
TJK,1997,0.483979493
TJK,1998,0.484504893
TJK,1999,0.44910594
TJK,2000,0.465308279
TJK,2001,0.48356204
TJK,2002,0.544927848
TJK,2003,0.579071574
TJK,2004,0.57510923
TJK,2005,0.541598337
TJK,2006,0.52847194
TJK,2007,0.518861019
TJK,2008,0.502658469
TJK,2009,0.589587337
TJK,2010,0.591960798
TJK,2011,0.527602081
TJK,2012,0.543473334
TJK,2013,0.571232002
TJK,2014,0.542147697
SWZ,1968,2.541916663
SWZ,1969,2.489079766
SWZ,1970,2.478546359
SWZ,1971,2.473858472
SWZ,1972,2.441474901
SWZ,1973,2.293085162
SWZ,1974,2.274592619
SWZ,1975,1.958509459
SWZ,1976,1.991087343
SWZ,1977,1.906663813
SWZ,1978,1.907413079
SWZ,1979,1.718982749
SWZ,1980,1.710319308
SWZ,1981,1.737841428
SWZ,1982,1.63299992
SWZ,1983,1.555354867
SWZ,1984,1.612804356
SWZ,1985,1.613993554
SWZ,1986,1.585870386
SWZ,1987,1.460564087
SWZ,1988,1.420418021
SWZ,1989,1.319327531
SWZ,1990,1.30728641
SWZ,1991,1.195891921
SWZ,1992,1.157494545
SWZ,1993,1.135502724
SWZ,1994,1.110823327
SWZ,1995,1.113184353
SWZ,1996,1.1178908
SWZ,1997,1.125571539
SWZ,1998,1.099985085
SWZ,1999,1.091550738
SWZ,2000,1.017817694
SWZ,2001,0.994513981
SWZ,2002,0.9978686
SWZ,2003,0.974046258
SWZ,2004,0.996612222
SWZ,2005,0.99521021
SWZ,2006,0.957549999
SWZ,2007,0.912811459
SWZ,2008,0.925600945
SWZ,2009,0.926105141
SWZ,2010,0.924241538
SWZ,2011,0.906222019
SWZ,2012,0.896319871
SWZ,2013,0.91009467
SWZ,2014,0.89271854
SWE,1961,12.8232895
SWE,1962,12.63902074
SWE,1963,12.54221314
SWE,1964,12.63961145
SWE,1965,12.53133453
SWE,1966,12.2024611
SWE,1967,12.37548306
SWE,1968,12.291572
SWE,1969,11.98531963
SWE,1970,12.12789417
SWE,1971,12.11343657
SWE,1972,12.06160166
SWE,1973,11.91822681
SWE,1974,12.20394307
SWE,1975,11.97463245
SWE,1976,11.89407764
SWE,1977,11.91379957
SWE,1978,11.89544637
SWE,1979,11.8554129
SWE,1980,11.78419405
SWE,1981,11.87723001
SWE,1982,11.89425625
SWE,1983,11.75768524
SWE,1984,11.99692039
SWE,1985,11.69630228
SWE,1986,11.61840768
SWE,1987,11.4469453
SWE,1988,11.31647042
SWE,1989,11.3977981
SWE,1990,11.42349939
SWE,1991,11.12547913
SWE,1992,10.9267581
SWE,1993,11.11959638
SWE,1994,10.93807698
SWE,1995,10.88063561
SWE,1996,11.0331957
SWE,1997,11.00195004
SWE,1998,10.96171708
SWE,1999,10.85624963
SWE,2000,10.92807797
SWE,2001,10.86600249
SWE,2002,10.86841574
SWE,2003,10.78868832
SWE,2004,10.71787171
SWE,2005,10.58116517
SWE,2006,10.37339077
SWE,2007,10.42730978
SWE,2008,10.28479564
SWE,2009,10.19173033
SWE,2010,9.99961265
SWE,2011,9.91360505
SWE,2012,9.854705202
SWE,2013,9.753095564
SWE,2014,9.74316726
CHE,1961,1.352600291
CHE,1962,1.369953822
CHE,1963,1.295980712
CHE,1964,1.296097751
CHE,1965,1.240448632
CHE,1966,1.240836644
CHE,1967,1.275854468
CHE,1968,1.233197618
CHE,1969,1.229557951
CHE,1970,1.206844923
CHE,1971,1.225591325
CHE,1972,1.25779503
CHE,1973,1.250533813
CHE,1974,1.260780359
CHE,1975,1.24844895
CHE,1976,1.235778001
CHE,1977,1.21671418
CHE,1978,1.258446132
CHE,1979,1.289984944
CHE,1980,1.254264331
CHE,1981,1.268229506
CHE,1982,1.299561224
CHE,1983,1.253054566
CHE,1984,1.309759199
CHE,1985,1.280922168
CHE,1986,1.279861385
CHE,1987,1.265686754
CHE,1988,1.342159322
CHE,1989,1.356603089
CHE,1990,1.366819088
CHE,1991,1.356926235
CHE,1992,1.352756103
CHE,1993,1.343889189
CHE,1994,1.324145032
CHE,1995,1.318447465
CHE,1996,1.348820732
CHE,1997,1.304010681
CHE,1998,1.332156146
CHE,1999,1.262061076
CHE,2000,1.302787031
CHE,2001,1.258396429
CHE,2002,1.26893836
CHE,2003,1.211094674
CHE,2004,1.238218879
CHE,2005,1.212951039
CHE,2006,1.194067511
CHE,2007,1.195824105
CHE,2008,1.164906082
CHE,2009,1.1574413
CHE,2010,1.132075185
CHE,2011,1.133526415
CHE,2012,1.098310653
CHE,2013,1.06261685
CHE,2014,1.086471753
SYR,1961,1.220476888
SYR,1962,1.543282032
SYR,1963,1.417555801
SYR,1964,1.349348688
SYR,1965,1.272504076
SYR,1966,0.919734143
SYR,1967,1.179717565
SYR,1968,0.98442804
SYR,1969,1.11117103
SYR,1970,0.855169798
SYR,1971,0.9081081
SYR,1972,1.240590004
SYR,1973,0.774974113
SYR,1974,1.102791035
SYR,1975,1.058568267
SYR,1976,1.184603338
SYR,1977,0.933503282
SYR,1978,1.042283032
SYR,1979,0.850577267
SYR,1980,1.195474283
SYR,1981,1.098789066
SYR,1982,0.933808907
SYR,1983,0.935930343
SYR,1984,0.73453831
SYR,1985,0.854421232
SYR,1986,0.92656881
SYR,1987,0.756871705
SYR,1988,1.105724863
SYR,1989,0.58931277
SYR,1990,0.805301781
SYR,1991,0.754564177
SYR,1992,0.939401273
SYR,1993,0.974812428
SYR,1994,0.988289514
SYR,1995,1.023936647
SYR,1996,1.021491039
SYR,1997,0.8269707
SYR,1998,0.994293093
SYR,1999,0.718612357
SYR,2000,0.79157421
SYR,2001,0.89730852
SYR,2002,0.988588556
SYR,2003,0.949317172
SYR,2004,0.868730598
SYR,2005,0.876750242
SYR,2006,0.895189873
SYR,2007,0.713594213
SYR,2008,0.538293613
SYR,2009,0.674524934
SYR,2010,0.603861974
SYR,2011,0.674781058
SYR,2012,0.668745292
SYR,2013,0.630163523
SYR,2014,0.506154492
TKM,1992,3.878949222
TKM,1993,3.860895135
TKM,1994,3.775131045
TKM,1995,3.684012777
TKM,1996,3.10857732
TKM,1997,3.205562877
TKM,1998,3.384773482
TKM,1999,3.666438768
TKM,2000,3.551383554
TKM,2001,3.550355673
TKM,2002,3.532825024
TKM,2003,3.551521001
TKM,2004,3.566365535
TKM,2005,3.591123275
TKM,2006,3.555234557
TKM,2007,2.950794595
TKM,2008,2.892523871
TKM,2009,2.968736593
TKM,2010,3.035050558
TKM,2011,2.794213527
TKM,2012,2.649551135
TKM,2013,2.728989745
TKM,2014,2.608856631
TZA,1964,2.720929846
TZA,1965,2.6465949
TZA,1966,2.638658825
TZA,1967,2.542898756
TZA,1968,2.453078999
TZA,1969,2.383823693
TZA,1970,2.321343975
TZA,1971,2.299325103
TZA,1972,2.242594668
TZA,1973,2.196908216
TZA,1974,2.106157612
TZA,1975,2.092010804
TZA,1976,2.051890751
TZA,1977,2.01943727
TZA,1978,1.985367711
TZA,1979,1.956769413
TZA,1980,1.859703363
TZA,1981,1.843655264
TZA,1982,1.815894975
TZA,1983,1.777857352
TZA,1984,1.738912136
TZA,1985,1.695099502
TZA,1986,1.652247925
TZA,1987,1.618455251
TZA,1988,1.533387629
TZA,1989,1.532615291
TZA,1990,1.488011069
TZA,1991,1.453667934
TZA,1992,1.416459731
TZA,1993,1.380833922
TZA,1994,1.31560518
TZA,1995,1.326996071
TZA,1996,1.322238675
TZA,1997,1.254076655
TZA,1998,1.26295298
TZA,1999,1.22389329
TZA,2000,1.191963401
TZA,2001,1.203780602
TZA,2002,1.259502942
TZA,2003,1.121807618
TZA,2004,1.157616841
TZA,2005,1.114829212
TZA,2006,1.093991141
TZA,2007,1.110466026
TZA,2008,1.045253645
TZA,2009,1.021826669
TZA,2010,1.048375519
TZA,2011,1.068644423
TZA,2012,1.089280933
TZA,2013,1.218149355
TZA,2014,1.23678962
THA,1961,1.720715805
THA,1962,1.692563679
THA,1963,1.639424666
THA,1964,1.556189234
THA,1965,1.521486311
THA,1966,1.567474965
THA,1967,1.418767629
THA,1968,1.405602487
THA,1969,1.390331453
THA,1970,1.350079567
THA,1971,1.324509047
THA,1972,1.236147414
THA,1973,1.277349262
THA,1974,1.202613811
THA,1975,1.179644624
THA,1976,1.180512776
THA,1977,1.115073972
THA,1978,1.20882399
THA,1979,1.128191596
THA,1980,1.136561467
THA,1981,1.131661839
THA,1982,1.115019892
THA,1983,1.127672304
THA,1984,1.144404207
THA,1985,1.158466345
THA,1986,1.096081549
THA,1987,1.080312214
THA,1988,1.125306841
THA,1989,1.137473874
THA,1990,1.068097397
THA,1991,1.071636547
THA,1992,1.086823792
THA,1993,1.063989917
THA,1994,1.099268233
THA,1995,1.089683125
THA,1996,1.117437895
THA,1997,1.121773401
THA,1998,1.11616592
THA,1999,1.133665839
THA,2000,1.190462946
THA,2001,1.225604774
THA,2002,1.207668406
THA,2003,1.207852237
THA,2004,1.2086505
THA,2005,1.156976591
THA,2006,1.149820918
THA,2007,1.196901542
THA,2008,1.218080101
THA,2009,1.231514172
THA,2010,1.228783144
THA,2011,1.249436762
THA,2012,1.293206217
THA,2013,1.307073211
THA,2014,1.27168598
TGO,1961,1.419580097
TGO,1962,1.424869708
TGO,1963,1.453025992
TGO,1964,1.430032267
TGO,1965,1.407975502
TGO,1966,1.38462438
TGO,1967,1.306331991
TGO,1968,1.272823834
TGO,1969,1.205039577
TGO,1970,1.215324706
TGO,1971,1.104016931
TGO,1972,1.023248166
TGO,1973,1.004271517
TGO,1974,0.947044169
TGO,1975,0.943134084
TGO,1976,0.909832138
TGO,1977,0.88470717
TGO,1978,0.869720644
TGO,1979,0.893690769
TGO,1980,0.87023605
TGO,1981,0.843154284
TGO,1982,0.833261318
TGO,1983,0.784351746
TGO,1984,0.790917285
TGO,1985,0.792838786
TGO,1986,0.766516558
TGO,1987,0.756235804
TGO,1988,0.713522324
TGO,1989,0.726581151
TGO,1990,0.702661967
TGO,1991,0.663148897
TGO,1992,0.648982189
TGO,1993,0.682688683
TGO,1994,0.658055712
TGO,1995,0.642448305
TGO,1996,0.709515576
TGO,1997,0.681258056
TGO,1998,0.648970666
TGO,1999,0.637955499
TGO,2000,0.592196464
TGO,2001,0.613766489
TGO,2002,0.596439185
TGO,2003,0.557381878
TGO,2004,0.561609334
TGO,2005,0.561044143
TGO,2006,0.554160378
TGO,2007,0.562049653
TGO,2008,0.588675104
TGO,2009,0.595665324
TGO,2010,0.577284683
TGO,2011,0.619491763
TGO,2012,0.544271699
TGO,2013,0.493819058
TGO,2014,0.542352339
TON,1961,2.130676934
TON,1962,1.887263283
TON,1963,1.888576719
TON,1964,1.804528083
TON,1965,1.751464581
TON,1966,1.828338922
TON,1967,1.832845453
TON,1968,1.702752382
TON,1969,1.762178198
TON,1970,1.600041418
TON,1971,1.640654597
TON,1972,1.746422778
TON,1973,1.680177898
TON,1974,1.774028337
TON,1975,1.78259469
TON,1976,1.744423844
TON,1977,1.691624204
TON,1978,1.542473188
TON,1979,1.560341525
TON,1980,1.67285799
TON,1981,1.641096696
TON,1982,1.389412756
TON,1983,1.382900034
TON,1984,1.480666249
TON,1985,1.414396988
TON,1986,1.491342176
TON,1987,1.335637318
TON,1988,1.206747113
TON,1989,1.21566975
TON,1990,1.190918562
TON,1991,1.164714216
TON,1992,1.19947368
TON,1993,1.398610693
TON,1994,1.284329335
TON,1995,1.217734128
TON,1996,1.238875989
TON,1997,1.229667644
TON,1998,1.26176324
TON,1999,1.262734853
TON,2000,1.233850906
TON,2001,1.242838506
TON,2002,1.229405509
TON,2003,1.206506842
TON,2004,1.216485758
TON,2005,1.190106709
TON,2006,1.268487487
TON,2007,1.593571607
TON,2008,1.610428563
TON,2009,1.596191131
TON,2010,1.612451713
TON,2011,1.619940726
TON,2012,1.546260421
TON,2013,1.565961325
TON,2014,1.58890531
TTO,1961,2.717485582
TTO,1962,2.662069018
TTO,1963,2.634661223
TTO,1964,2.572768966
TTO,1965,2.556024984
TTO,1966,2.533611501
TTO,1967,2.515913008
TTO,1968,2.528319155
TTO,1969,2.47259619
TTO,1970,2.461399875
TTO,1971,2.431503355
TTO,1972,2.418199114
TTO,1973,2.342431306
TTO,1974,2.297155162
TTO,1975,2.27185696
TTO,1976,2.252594462
TTO,1977,2.214214716
TTO,1978,2.170701971
TTO,1979,2.143277762
TTO,1980,2.091600942
TTO,1981,2.04991956
TTO,1982,2.008551785
TTO,1983,1.957761968
TTO,1984,1.910788649
TTO,1985,1.877826462
TTO,1986,1.845246804
TTO,1987,1.831824841
TTO,1988,1.808699408
TTO,1989,1.793026221
TTO,1990,1.815600424
TTO,1991,1.791114009
TTO,1992,1.794151374
TTO,1993,1.78297073
TTO,1994,1.773120851
TTO,1995,1.754036317
TTO,1996,1.755926032
TTO,1997,1.744551748
TTO,1998,1.723045117
TTO,1999,1.727810379
TTO,2000,1.727832797
TTO,2001,1.710562861
TTO,2002,1.723145947
TTO,2003,1.677948119
TTO,2004,1.667451831
TTO,2005,1.643007574
TTO,2006,1.648949545
TTO,2007,1.635331703
TTO,2008,1.603856613
TTO,2009,1.597381252
TTO,2010,1.58612845
TTO,2011,1.571219526
TTO,2012,1.562779215
TTO,2013,1.560048574
TTO,2014,1.56190585
OMN,1984,4.043122682
OMN,1985,3.85081464
OMN,1986,3.683503317
OMN,1987,3.54999247
OMN,1988,3.417108289
OMN,1989,3.291748238
OMN,1990,3.182168987
OMN,1991,3.057210362
OMN,1992,2.958274386
OMN,1993,2.848593343
OMN,1994,2.759963986
OMN,1995,2.690150251
OMN,1996,2.664580949
OMN,1997,2.665733873
OMN,1998,2.687899966
OMN,1999,2.731223926
OMN,2000,2.707745913
OMN,2001,2.685667536
OMN,2002,2.606820584
OMN,2003,2.52631417
OMN,2004,2.486335378
OMN,2005,2.432121097
OMN,2006,2.395386174
OMN,2007,2.362092476
OMN,2008,2.332239787
OMN,2009,2.220715894
OMN,2010,2.127948182
OMN,2011,1.918259308
OMN,2012,1.753154279
OMN,2013,1.652210042
OMN,2014,1.541748969
TUN,1961,1.194667805
TUN,1962,1.277044668
TUN,1963,1.411135066
TUN,1964,1.332507051
TUN,1965,1.31342718
TUN,1966,1.142940965
TUN,1967,1.124502084
TUN,1968,1.14163507
TUN,1969,1.024895665
TUN,1970,1.115742663
TUN,1971,1.208228316
TUN,1972,1.210806567
TUN,1973,1.218601571
TUN,1974,1.176333977
TUN,1975,1.237128053
TUN,1976,1.114754155
TUN,1977,1.049400661
