FIPS,County_State,WaterStressERA
47021,Cheatham_Tennessee,0.009
47023,Chester_Tennessee,0.005
47025,Claiborne_Tennessee,0.006
47027,Clay_Tennessee,0.036
47029,Cocke_Tennessee,0.013
47031,Coffee_Tennessee,0.057
47033,Crockett_Tennessee,0.01
47035,Cumberland_Tennessee,0.006
47037,Davidson_Tennessee,0.261
47039,Decatur_Tennessee,0.004
47041,DeKalb_Tennessee,0.006
47043,Dickson_Tennessee,0.011
47045,Dyer_Tennessee,0.014
47047,Fayette_Tennessee,0.008
47049,Fentress_Tennessee,0.003
47051,Franklin_Tennessee,0.006
47053,Gibson_Tennessee,0.01
47055,Giles_Tennessee,0.006
47057,Grainger_Tennessee,0.013
47059,Greene_Tennessee,0.015
47061,Grundy_Tennessee,0.003
47063,Hamblen_Tennessee,0.04
47065,Hamilton_Tennessee,1.641
47067,Hancock_Tennessee,0.002
47069,Hardeman_Tennessee,0.004
47071,Hardin_Tennessee,0.039
47073,Hawkins_Tennessee,0.015
47075,Haywood_Tennessee,0.017
47077,Henderson_Tennessee,0.001
47079,Henry_Tennessee,0.007
47081,Hickman_Tennessee,0.013
47083,Houston_Tennessee,0.004
47085,Humphreys_Tennessee,0.506
47087,Jackson_Tennessee,0.002
47089,Jefferson_Tennessee,0.03
47091,Johnson_Tennessee,0.008
47093,Knox_Tennessee,0.081
47095,Lake_Tennessee,0.026
47097,Lauderdale_Tennessee,0.011
47099,Lawrence_Tennessee,0.007
47101,Lewis_Tennessee,0.005
47103,Lincoln_Tennessee,0.011
47105,Loudon_Tennessee,0.05
47107,McMinn_Tennessee,0.048
47109,McNairy_Tennessee,0.004
47111,Macon_Tennessee,0.007
47113,Madison_Tennessee,0.03
47115,Marion_Tennessee,0.005
47117,Marshall_Tennessee,0.009
47119,Maury_Tennessee,0.02
47121,Meigs_Tennessee,0.003
47123,Monroe_Tennessee,0.009
47125,Montgomery_Tennessee,0.035
47127,Moore_Tennessee,0.007
47129,Morgan_Tennessee,0.003
47131,Obion_Tennessee,0.011
47133,Overton_Tennessee,0.005
47135,Perry_Tennessee,0.003
47137,Pickett_Tennessee,0.004
47139,Polk_Tennessee,0.003
47141,Putnam_Tennessee,0.022
47143,Rhea_Tennessee,0.032
47145,Roane_Tennessee,0.53
47147,Robertson_Tennessee,0.014
47149,Rutherford_Tennessee,0.048
47151,Scott_Tennessee,0.003
47153,Sequatchie_Tennessee,0.013
47155,Sevier_Tennessee,0.019
47157,Shelby_Tennessee,0.522
47159,Smith_Tennessee,0.013
47161,Stewart_Tennessee,1.88
47163,Sullivan_Tennessee,1.001
47165,Sumner_Tennessee,0.556
47167,Tipton_Tennessee,0.01
47169,Trousdale_Tennessee,0.008
47171,Unicoi_Tennessee,0.023
47173,Union_Tennessee,0.004
47175,Van Buren_Tennessee,0
47177,Warren_Tennessee,0.011
47179,Washington_Tennessee,0.051
47181,Wayne_Tennessee,0.002
47183,Weakley_Tennessee,0.007
47185,White_Tennessee,0.006
47187,Williamson_Tennessee,0.005
47189,Wilson_Tennessee,0.024
48001,Anderson_Texas,0.006
48003,Andrews_Texas,0.071
48005,Angelina_Texas,0.012
48007,Aransas_Texas,0.001
48009,Archer_Texas,0.009
48011,Armstrong_Texas,0.009
48013,Atascosa_Texas,0.03
48015,Austin_Texas,0.009
48017,Bailey_Texas,0.252
48019,Bandera_Texas,0.005
48021,Bastrop_Texas,0.286
48023,Baylor_Texas,0.008
48025,Bee_Texas,0.005
48027,Bell_Texas,0.014
48029,Bexar_Texas,0.905
48031,Blanco_Texas,0.007
48033,Borden_Texas,0.009
48035,Bosque_Texas,0.007
48037,Bowie_Texas,0.032
48039,Brazoria_Texas,0.094
48041,Brazos_Texas,0.076
48043,Brewster_Texas,0.009
48045,Briscoe_Texas,0.033
48047,Brooks_Texas,0.003
48049,Brown_Texas,0.012
48051,Burleson_Texas,0.016
48053,Burnet_Texas,0.009
48055,Caldwell_Texas,0.008
48057,Calhoun_Texas,0.029
48059,Callahan_Texas,0.003
48061,Cameron_Texas,0.382
48063,Camp_Texas,0.015
48065,Carson_Texas,0.204
48067,Cass_Texas,0.002
48069,Castro_Texas,0.63
48071,Chambers_Texas,0.125
48073,Cherokee_Texas,0.207
48075,Childress_Texas,0.021
48077,Clay_Texas,0.009
48079,Cochran_Texas,0.35
48081,Coke_Texas,0.002
48083,Coleman_Texas,0.003
48085,Collin_Texas,0.116
48087,Collingsworth_Texas,0.05
48089,Colorado_Texas,0.051
48091,Comal_Texas,0.049
48093,Comanche_Texas,0.031
48095,Concho_Texas,0.011
48097,Cooke_Texas,0.005
48099,Coryell_Texas,0.001
48101,Cottle_Texas,0.008
48103,Crane_Texas,0.016
48105,Crockett_Texas,0.004
48107,Crosby_Texas,0.119
48109,Culberson_Texas,0.26
48111,Dallam_Texas,0.563
48113,Dallas_Texas,0.281
48115,Dawson_Texas,0.223
48117,Deaf Smith_Texas,0.171
48119,Delta_Texas,0.02
48121,Denton_Texas,0.028
48123,DeWitt_Texas,0.009
48125,Dickens_Texas,0.025
48127,Dimmit_Texas,0.021
48129,Donley_Texas,0.04
48131,Duval_Texas,0.004
48133,Eastland_Texas,0.007
48135,Ector_Texas,0.054
48137,Edwards_Texas,0.001
48139,Ellis_Texas,0.013
48141,El Paso_Texas,8.868
48143,Erath_Texas,0.014
48145,Falls_Texas,0.009
48147,Fannin_Texas,0.01
48149,Fayette_Texas,0.011
48151,Fisher_Texas,0.01
48153,Floyd_Texas,0.187
48155,Foard_Texas,0.005
48157,Fort Bend_Texas,0.82
48159,Franklin_Texas,0.009
48161,Freestone_Texas,0.439
48163,Frio_Texas,0.076
48165,Gaines_Texas,0.894
48167,Galveston_Texas,0.009
48169,Garza_Texas,0.054
48171,Gillespie_Texas,0.011
48173,Glasscock_Texas,0.129
48175,Goliad_Texas,0.339
48177,Gonzales_Texas,0.032
48179,Gray_Texas,0.058
48181,Grayson_Texas,0.019
48183,Gregg_Texas,0.048
48185,Grimes_Texas,0.178
48187,Guadalupe_Texas,0.015
48189,Hale_Texas,0.491
48191,Hall_Texas,0.045
48193,Hamilton_Texas,0.003
48195,Hansford_Texas,0.353
48197,Hardeman_Texas,0.025
48199,Hardin_Texas,0.004
48201,Harris_Texas,0.127
48203,Harrison_Texas,0.018
48205,Hartley_Texas,0.572
48207,Haskell_Texas,0.08
48209,Hays_Texas,0.024
48211,Hemphill_Texas,0.009
48213,Henderson_Texas,0.006
48215,Hidalgo_Texas,0.466
48217,Hill_Texas,0.004
48219,Hockley_Texas,0.415
48221,Hood_Texas,0.03
48223,Hopkins_Texas,0.012
48225,Houston_Texas,0.003
48227,Howard_Texas,0.03
48229,Hudspeth_Texas,0.502
48231,Hunt_Texas,0.006
48233,Hutchinson_Texas,0.136
48235,Irion_Texas,0.009
48237,Jack_Texas,0.002
48239,Jackson_Texas,0.036
48241,Jasper_Texas,0.032
48243,Jeff Davis_Texas,0.008
48245,Jefferson_Texas,0.049
48247,Jim Hogg_Texas,0.004
48249,Jim Wells_Texas,0.011
48251,Johnson_Texas,0.012
48253,Jones_Texas,0.033
48255,Karnes_Texas,0.01
48257,Kaufman_Texas,0.002
48259,Kendall_Texas,0.012
48261,Kenedy_Texas,0.001
48263,Kent_Texas,0.003
48265,Kerr_Texas,0.015
48267,Kimble_Texas,0.007
48269,King_Texas,0.001
48271,Kinney_Texas,0.006
48273,Kleberg_Texas,0.007
48275,Knox_Texas,0.055
48277,Lamar_Texas,0.013
48279,Lamb_Texas,0.477
48281,Lampasas_Texas,0.005
48283,La Salle_Texas,0.015
48285,Lavaca_Texas,0.008
48287,Lee_Texas,0.013
48289,Leon_Texas,0.006
48291,Liberty_Texas,0.012
48293,Limestone_Texas,0.013
48295,Lipscomb_Texas,0.064
48297,Live Oak_Texas,0.007
48299,Llano_Texas,0.165
48301,Loving_Texas,0.019
48303,Lubbock_Texas,0.507
48305,Lynn_Texas,0.198
48307,McCulloch_Texas,0.018
48309,McLennan_Texas,0.032
48311,McMullen_Texas,0.006
48313,Madison_Texas,0.006
48315,Marion_Texas,0.109
48317,Martin_Texas,0.221
48319,Mason_Texas,0.012
48321,Matagorda_Texas,0.059
48323,Maverick_Texas,0.058
48325,Medina_Texas,0.044
48327,Menard_Texas,0.012
48329,Midland_Texas,0.063
48331,Milam_Texas,0.193
48333,Mills_Texas,0.013
48335,Mitchell_Texas,0.042
48337,Montague_Texas,0.003
48339,Montgomery_Texas,0.044
48341,Moore_Texas,0.365
48343,Morris_Texas,0.043
48345,Motley_Texas,0.019
48347,Nacogdoches_Texas,0.014
48349,Navarro_Texas,0.003
48351,Newton_Texas,0.004
48353,Nolan_Texas,0.028
48355,Nueces_Texas,0.115
48357,Ochiltree_Texas,0.179
48359,Oldham_Texas,0.008
48361,Orange_Texas,0.023
48363,Palo Pinto_Texas,0.067
48365,Panola_Texas,0.007
48367,Parker_Texas,0.012
48369,Parmer_Texas,0.436
48371,Pecos_Texas,0.186
48373,Polk_Texas,0.351
48375,Potter_Texas,0.019
48377,Presidio_Texas,0.028
48379,Rains_Texas,0.003
48381,Randall_Texas,0.025
48383,Reagan_Texas,0.104
48385,Real_Texas,0.002
48387,Red River_Texas,0.003
48389,Reeves_Texas,0.246
48391,Refugio_Texas,0.003
48393,Roberts_Texas,0.016
48395,Robertson_Texas,0.863
48397,Rockwall_Texas,0.001
48399,Runnels_Texas,0.014
48401,Rusk_Texas,0.701
48403,Sabine_Texas,0.002
48405,San Augustine_Texas,0.004
48407,San Jacinto_Texas,0.003
48409,San Patricio_Texas,0.014
48411,San Saba_Texas,0.013
48413,Schleicher_Texas,0.006
48415,Scurry_Texas,0.024
48417,Shackelford_Texas,0.001
48419,Shelby_Texas,0.013
48421,Sherman_Texas,0.616
48423,Smith_Texas,0.026
48425,Somervell_Texas,9.644
48427,Starr_Texas,0.047
48429,Stephens_Texas,0.017
48431,Sterling_Texas,0.004
48433,Stonewall_Texas,0.001
48435,Sutton_Texas,0.005
48437,Swisher_Texas,0.156
48439,Tarrant_Texas,0.066
48441,Taylor_Texas,0.005
48443,Terrell_Texas,0.002
48445,Terry_Texas,0.317
48447,Throckmorton_Texas,0.001
48449,Titus_Texas,1.364
48451,Tom Green_Texas,0.078
48453,Travis_Texas,0.153
48455,Trinity_Texas,0.002
48457,Tyler_Texas,0.003
48459,Upshur_Texas,0.006
48461,Upton_Texas,0.055
48463,Uvalde_Texas,0.035
48465,Val Verde_Texas,0.016
48467,Van Zandt_Texas,0.004
48469,Victoria_Texas,0.066
48471,Walker_Texas,0.004
48473,Waller_Texas,0.02
48475,Ward_Texas,0.103
48477,Washington_Texas,0.003
48479,Webb_Texas,0.045
48481,Wharton_Texas,0.09
48483,Wheeler_Texas,0.027
48485,Wichita_Texas,0.026
48487,Wilbarger_Texas,0.03
48489,Willacy_Texas,0.108
48491,Williamson_Texas,0.031
48493,Wilson_Texas,0.017
48495,Winkler_Texas,0.037
48497,Wise_Texas,0.012
48499,Wood_Texas,0.006
48501,Yoakum_Texas,0.489
48503,Young_Texas,0.035
48505,Zapata_Texas,0.015
48507,Zavala_Texas,0.041
49001,Beaver_Utah,0.471
49003,Box Elder_Utah,0.317
49005,Cache_Utah,0.382
49007,Carbon_Utah,0.142
49009,Daggett_Utah,0.08
49011,Davis_Utah,0.412
49013,Duchesne_Utah,0.276
49015,Emery_Utah,0.287
49017,Garfield_Utah,0.072
49019,Grand_Utah,0.048
49021,Iron_Utah,0.538
49023,Juab_Utah,0.163
49025,Kane_Utah,0.023
49027,Millard_Utah,0.736
49029,Morgan_Utah,0.252
49031,Piute_Utah,0.204
49033,Rich_Utah,0.266
49035,Salt Lake_Utah,0.626
49037,San Juan_Utah,0.017
49039,Sanpete_Utah,0.493
49041,Sevier_Utah,0.193
49043,Summit_Utah,0.065
49045,Tooele_Utah,0.142
49047,Uintah_Utah,0.338
49049,Utah_Utah,0.78
49051,Wasatch_Utah,0.175
49053,Washington_Utah,0.42
49055,Wayne_Utah,0.264
49057,Weber_Utah,0.463
50001,Addison_Vermont,0.01
50003,Bennington_Vermont,0.01
50005,Caledonia_Vermont,0.006
50007,Chittenden_Vermont,0.029
50009,Essex_Vermont,0.001
50011,Franklin_Vermont,0.009
50013,Grand Isle_Vermont,0.028
50015,Lamoille_Vermont,0.004
50017,Orange_Vermont,0.005
50019,Orleans_Vermont,0.004
50021,Rutland_Vermont,0.015
50023,Washington_Vermont,0.005
50025,Windham_Vermont,0.005
50027,Windsor_Vermont,0.006
51001,Accomack_Virginia,0.03
51003,Albemarle_Virginia,0.025
51005,Alleghany_Virginia,0.079
51007,Amelia_Virginia,0.004
51009,Amherst_Virginia,0.038
51011,Appomattox_Virginia,0.004
51013,Arlington_Virginia,0.006
51015,Augusta_Virginia,0.016
51017,Bath_Virginia,0.02
51019,Bedford County_Virginia,0.029
51021,Bland_Virginia,0.002
51023,Botetourt_Virginia,0.014
51025,Brunswick_Virginia,0.043
51027,Buchanan_Virginia,0.003
51029,Buckingham_Virginia,0.008
51031,Campbell_Virginia,0.018
51033,Caroline_Virginia,0.016
51035,Carroll_Virginia,0.01
51036,Charles City_Virginia,0.012
51037,Charlotte_Virginia,0.003
51041,Chesterfield_Virginia,2.392
51043,Clarke_Virginia,0.01
51045,Craig_Virginia,0.014
51047,Culpeper_Virginia,0.015
51049,Cumberland_Virginia,0.003
51051,Dickenson_Virginia,0.015
51053,Dinwiddie_Virginia,0.004
51057,Essex_Virginia,0.006
51059,Fairfax City_Virginia,0.005
51061,Fauquier_Virginia,0.013
51063,Floyd_Virginia,0.005
51065,Fluvanna_Virginia,0.232
51067,Franklin County_Virginia,0.009
51069,Frederick_Virginia,0.028
51071,Giles_Virginia,0.334
51073,Gloucester_Virginia,0.011
51075,Goochland_Virginia,0.012
51077,Grayson_Virginia,0.004
51079,Greene_Virginia,0.011
51081,Greensville_Virginia,0.005
51083,Halifax_Virginia,0.018
51085,Hanover_Virginia,0.023
51087,Henrico_Virginia,0.114
51089,Henry_Virginia,0.011
51091,Highland_Virginia,0.012
51093,Isle of Wight_Virginia,0.052
51095,James City_Virginia,0.032
51097,King and Queen_Virginia,0.007
51099,King George_Virginia,0.018
51101,King William_Virginia,0.105
51103,Lancaster_Virginia,0.004
51105,Lee_Virginia,0.004
51107,Loudoun_Virginia,0.028
51109,Louisa_Virginia,4.447
51111,Lunenburg_Virginia,0.003
51113,Madison_Virginia,0.004
51115,Mathews_Virginia,0.006
51117,Mecklenburg_Virginia,0.007
51119,Middlesex_Virginia,0.009
51121,Montgomery_Virginia,0.089
51125,Nelson_Virginia,0.003
51127,New Kent_Virginia,0.116
51131,Northampton_Virginia,No Data
51133,Northumberland_Virginia,0.009
51135,Nottoway_Virginia,0.004
51137,Orange_Virginia,0.013
51139,Page_Virginia,0.012
51141,Patrick_Virginia,0.004
51143,Pittsylvania_Virginia,0.008
51145,Powhatan_Virginia,0.01
51147,Prince Edward_Virginia,0.007
51149,Prince George_Virginia,0.003
51153,Prince William_Virginia,0.327
51155,Pulaski_Virginia,0.021
51157,Rappahannock_Virginia,0.003
51159,Richmond County_Virginia,0.006
51161,Roanoke County_Virginia,0.107
51163,Rockbridge_Virginia,0.007
51165,Rockingham_Virginia,0.044
51167,Russell_Virginia,0.009
51169,Scott_Virginia,0.002
51171,Shenandoah_Virginia,0.051
51173,Smyth_Virginia,0.016
51175,Southampton_Virginia,0.009
51177,Spotsylvania_Virginia,0.047
51179,Stafford_Virginia,0.115
51181,Surry_Virginia,0.005
51183,Sussex_Virginia,0.004
51185,Tazewell_Virginia,0.008
51187,Warren_Virginia,0.062
51191,Washington_Virginia,0.115
51193,Westmoreland_Virginia,0.015
51195,Wise_Virginia,0.01
51197,Wythe_Virginia,0.024
51199,York_Virginia,0.148
51510,Alexandria_Virginia,0.045
51520,Bristol_Virginia,0.004
51530,Buena Vista_Virginia,0.158
51540,Charlottesville_Virginia,0.045
51550,Chesapeake_Virginia,0.014
51570,Colonial Heights_Virginia,0.006
51580,Covington_Virginia,0.313
51590,Danville_Virginia,0.127
51595,Emporia_Virginia,0.093
51600,Fairfax County_Virginia,0.005
51610,Falls Church_Virginia,0
51620,Franklin City_Virginia,0.112
51630,Fredericksburg_Virginia,0.096
51640,Galax_Virginia,0.213
51650,Hampton_Virginia,0.001
51660,Harrisonburg_Virginia,0.021
51670,Hopewell_Virginia,14.615
51678,Lexington_Virginia,0
51680,Lynchburg_Virginia,0.001
51683,Manassas_Virginia,0.064
51685,Manassas Park_Virginia,0.087
51690,Martinsville_Virginia,0.154
51700,Newport News_Virginia,0.26
51710,Norfolk_Virginia,0.007
51720,Norton_Virginia,0.041
51730,Petersburg_Virginia,0.007
51735,Poquoson_Virginia,0
51740,Portsmouth_Virginia,1.631
51750,Radford_Virginia,0.322
51760,Richmond City_Virginia,1.46
51770,Roanoke City_Virginia,0.101
51775,Salem_Virginia,0.249
51790,Staunton_Virginia,0.008
51800,Suffolk_Virginia,0.102
51810,Virginia Beach_Virginia,0.009
51820,Waynesboro_Virginia,0.167
51830,Williamsburg_Virginia,0.017
51840,Winchester_Virginia,0
53001,Adams_Washington,0.304
53003,Asotin_Washington,0.016
53005,Benton_Washington,0.949
53007,Chelan_Washington,0.009
53009,Clallam_Washington,0.004
53011,Clark_Washington,0.065
53013,Columbia_Washington,0.016
53015,Cowlitz_Washington,0.045
53017,Douglas_Washington,0.025
53019,Ferry_Washington,0.003
53021,Franklin_Washington,1.495
53023,Garfield_Washington,0.004
53025,Grant_Washington,0.859
53027,Grays Harbor_Washington,0.004
53029,Island_Washington,0.023
53031,Jefferson_Washington,0.001
53033,King_Washington,0.048
53035,Kitsap_Washington,0.031
53037,Kittitas_Washington,0.046
53039,Klickitat_Washington,0.015
53041,Lewis_Washington,0.015
53043,Lincoln_Washington,0.018
53045,Mason_Washington,0.009
53047,Okanogan_Washington,0.013
53049,Pacific_Washington,0.002
53051,Pend Oreille_Washington,0.003
53053,Pierce_Washington,0.045
53055,San Juan_Washington,No Data
53057,Skagit_Washington,0.008
53059,Skamania_Washington,0.004
53061,Snohomish_Washington,0.02
53063,Spokane_Washington,0.188
53065,Stevens_Washington,0.012
53067,Thurston_Washington,0.028
53069,Wahkiakum_Washington,0.001
53071,Walla Walla_Washington,0.401
53073,Whatcom_Washington,0.018
53075,Whitman_Washington,0.012
53077,Yakima_Washington,0.088
54001,Barbour_West Virginia,0.006
54003,Berkeley_West Virginia,0.064
54005,Boone_West Virginia,0.01
54007,Braxton_West Virginia,0.002
54009,Brooke_West Virginia,0.118
54011,Cabell_West Virginia,0.038
54013,Calhoun_West Virginia,0.002
54015,Clay_West Virginia,0.002
54017,Doddridge_West Virginia,0.007
54019,Fayette_West Virginia,0.013
54021,Gilmer_West Virginia,0.002
54023,Grant_West Virginia,1.68
54025,Greenbrier_West Virginia,0.004
54027,Hampshire_West Virginia,0.006
54029,Hancock_West Virginia,0.265
54031,Hardy_West Virginia,0.012
54033,Harrison_West Virginia,0.033
54035,Jackson_West Virginia,0.005
54037,Jefferson_West Virginia,0.04
54039,Kanawha_West Virginia,0.292
54041,Lewis_West Virginia,0.003
54043,Lincoln_West Virginia,0.002
54045,Logan_West Virginia,0.019
54047,McDowell_West Virginia,0.005
54049,Marion_West Virginia,0.026
54051,Marshall_West Virginia,0.569
54053,Mason_West Virginia,0.252
54055,Mercer_West Virginia,0.01
54057,Mineral_West Virginia,0.007
54059,Mingo_West Virginia,0.012
54061,Monongalia_West Virginia,0.204
54063,Monroe_West Virginia,0.003
54065,Morgan_West Virginia,0.028
54067,Nicholas_West Virginia,0.004
54069,Ohio_West Virginia,0.079
54071,Pendleton_West Virginia,0.003
54073,Pleasants_West Virginia,0.168
54075,Pocahontas_West Virginia,0.002
54077,Preston_West Virginia,0.004
54079,Putnam_West Virginia,0.084
54081,Raleigh_West Virginia,0.02
54083,Randolph_West Virginia,0.007
54085,Ritchie_West Virginia,0.003
54087,Roane_West Virginia,0.002
54089,Summers_West Virginia,0.007
54091,Taylor_West Virginia,0.011
54093,Tucker_West Virginia,0.002
54095,Tyler_West Virginia,0.021
54097,Upshur_West Virginia,0.005
54099,Wayne_West Virginia,0.007
54101,Webster_West Virginia,0.001
54103,Wetzel_West Virginia,0.007
54105,Wirt_West Virginia,0.002
54107,Wood_West Virginia,0.121
54109,Wyoming_West Virginia,0.005
55001,Adams_Wisconsin,0.131
55003,Ashland_Wisconsin,0.041
55005,Barron_Wisconsin,0.019
55007,Bayfield_Wisconsin,0.008
55009,Brown_Wisconsin,0.457
55011,Buffalo_Wisconsin,0.412
55013,Burnett_Wisconsin,0.005
55015,Calumet_Wisconsin,0.056
55017,Chippewa_Wisconsin,0.017
55019,Clark_Wisconsin,0.008
55021,Columbia_Wisconsin,0.044
55023,Crawford_Wisconsin,0.006
55025,Dane_Wisconsin,0.071
55027,Dodge_Wisconsin,0.018
55029,Door_Wisconsin,0.008
55031,Douglas_Wisconsin,0.004
55033,Dunn_Wisconsin,0.026
55035,Eau Claire_Wisconsin,0.025
55037,Florence_Wisconsin,0
55039,Fond du Lac_Wisconsin,0.028
55041,Forest_Wisconsin,0.001
55043,Grant_Wisconsin,0.122
55045,Green_Wisconsin,0.013
55047,Green Lake_Wisconsin,0.033
55049,Iowa_Wisconsin,0.013
55051,Iron_Wisconsin,0.001
55053,Jackson_Wisconsin,0.025
55055,Jefferson_Wisconsin,0.043
55057,Juneau_Wisconsin,0.04
55059,Kenosha_Wisconsin,0.119
55061,Kewaunee_Wisconsin,0.025
55063,La Crosse_Wisconsin,0.085
55065,Lafayette_Wisconsin,0.006
55067,Langlade_Wisconsin,0.034
55069,Lincoln_Wisconsin,0.02
55071,Manitowoc_Wisconsin,2.303
55073,Marathon_Wisconsin,0.054
55075,Marinette_Wisconsin,0.011
55077,Marquette_Wisconsin,0.028
55078,Menominee_Wisconsin,0.002
55079,Milwaukee_Wisconsin,8.069
55081,Monroe_Wisconsin,0.063
55083,Oconto_Wisconsin,0.009
55085,Oneida_Wisconsin,0.025
55087,Outagamie_Wisconsin,0.135
55089,Ozaukee_Wisconsin,2.397
55091,Pepin_Wisconsin,0.018
55093,Pierce_Wisconsin,0.011
55095,Polk_Wisconsin,0.016
55097,Portage_Wisconsin,0.143
55099,Price_Wisconsin,0.02
55101,Racine_Wisconsin,0.074
55103,Richland_Wisconsin,0.009
55105,Rock_Wisconsin,0.045
55107,Rusk_Wisconsin,0.005
55109,St. Croix_Wisconsin,0.028
55111,Sauk_Wisconsin,0.026
55113,Sawyer_Wisconsin,0.004
55115,Shawano_Wisconsin,0.011
55117,Sheboygan_Wisconsin,0.777
55119,Taylor_Wisconsin,0.003
55121,Trempealeau_Wisconsin,0.013
55123,Vernon_Wisconsin,0.186
55125,Vilas_Wisconsin,0.005
55127,Walworth_Wisconsin,0.03
55129,Washburn_Wisconsin,0.009
55131,Washington_Wisconsin,0.039
55133,Waukesha_Wisconsin,0.083
55135,Waupaca_Wisconsin,0.023
55137,Waushara_Wisconsin,0.113
55139,Winnebago_Wisconsin,0.07
55141,Wood_Wisconsin,0.341
56001,Albany_Wyoming,0.322
56003,Big Horn_Wyoming,1.186
56005,Campbell_Wyoming,0.055
56007,Carbon_Wyoming,0.419
56009,Converse_Wyoming,0.154
56011,Crook_Wyoming,0.049
56013,Fremont_Wyoming,0.329
56015,Goshen_Wyoming,0.762
56017,Hot Springs_Wyoming,0.136
56019,Johnson_Wyoming,0.132
56021,Laramie_Wyoming,0.166
56023,Lincoln_Wyoming,0.312
56025,Natrona_Wyoming,0.108
56027,Niobrara_Wyoming,0.061
56029,Park_Wyoming,0.168
56031,Platte_Wyoming,0.449
56033,Sheridan_Wyoming,0.353
56035,Sublette_Wyoming,0.308
56037,Sweetwater_Wyoming,0.106
56039,Teton_Wyoming,0.036
56041,Uinta_Wyoming,0.87
56043,Washakie_Wyoming,0.851
56045,Weston_Wyoming,0.043
